name	SRX2026434	SRX2026414	SRX2026415	SRX2026416	SRX2026417	SRX2026436	SRX2026437	SRX2026412	SRX2026413	SRX2026418	SRX2026419	SRX2026432	SRX2026433	SRX2026430	SRX2026431	SRX2026421	SRX2026420	SRX2026423	SRX2026422	SRX2026425	SRX2026424	SRX2026427	SRX2026426	SRX2026429	SRX2026428	SRX2026435
hsa-miR-375-3p	1218.5519577627417	3344.018529687055	876.5653781013957	747.1152175875742	5324.435871232606	730.3813022386627	2055.586896412604	2195.0351640251683	359.2849405634758	1371.791344156129	431.17456997242647	321.9531326705001	2104.710842438597	2137.5279692463105	2037.537158146883	255.92954261794682	812.4654038566648	891.7125079352531	244.02666652022776	562.0232666967834	39.98542393695836	1213.6941883889328	762.9269699133282	1018.3054845592213	1503.6944788057065	781.865416243664
hsa-miR-412-5p	0.7345099202909835	2.3319515548724232	0.7726446699880085	0.0	0.9819153289502269	1.333299200873791	1.6671426572689407	0.0	2.6781560936497626	0.0	0.0	5.321539382983473	2.4633787949889947	0.0	0.0	4.416204104335977	0.0	0.0	6.521106418965299	6.398746869413094	0.0	0.9930405730559096	4.449418564813345	4.1991978744710154	1.3926320711328608	6.017821175629509
hsa-miR-25-3p	25084.737961137573	28625.288323947712	20872.223115056062	40894.70168010702	17536.92594877364	16636.81854188977	22369.2499555108	34611.438375824735	24855.76069315624	19735.138868461367	18201.331861014303	15504.30499232235	17211.05285220261	13268.439711023899	20882.59521735646	36828.40838952603	17092.670665603688	37458.42997669032	27038.2232936667	38028.74800554614	37869.11038583344	32173.720134553027	41395.90718750176	26279.14893981845	27365.162171424417	10297.194110639248
hsa-miR-3159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.798230907447521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.618843074370784	0.0	0.0	0.0	0.6963160355664304	0.0
hsa-miR-944	0.0	0.0	0.0	0.0	0.0	0.0	2.0518678858694654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-943	0.0	0.8744818330771588	0.0	0.0	0.0	0.0	0.0	0.0	1.442084050426795	1.876595546041216	0.0	3.725077568088431	0.0	0.0	0.0	2.733840636017509	0.0	0.0	1.3728645092558525	0.6398746869413093	0.0	2.979121719167729	0.4449418564813345	0.6561246678860962	1.5667110800244686	0.0
hsa-miR-6770-5p	1.2241832004849726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0444740533496457	0.0
hsa-miR-941	497.9977259572873	1327.1719286667717	577.165568481043	855.7528149836853	360.6084045569709	285.3260289869913	627.8715730760575	1189.036272850081	719.3939291557679	383.2946402789187	268.7935062947887	903.0652332922973	1015.8974150534629	243.14036201330632	294.7457713765901	1309.9302555194693	385.12687863585893	232.68509209834036	174.35379267549322	455.59077710221277	512.0400644234799	391.45659389864005	1589.3323113513254	513.2207152205053	791.5372534301413	269.297497609421
hsa-miR-940	0.36725496014549175	1.4574697217952646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9853515179955978	0.0	0.0	0.0	0.0	0.0	0.0	1.066457811568849	0.0	0.0	0.4449418564813345	1.0497994686177539	0.3481580177832152	0.0
hsa-miR-16-5p	2023.085157121465	930.2543410978576	723.7105075554346	1214.7883331130301	1635.8709380310781	1522.9832338514354	1814.064947346719	695.1651394117057	844.6492295356943	1262.5578450803132	1245.1616968693043	1071.0484931484739	1260.7572672753677	1127.6309678261546	1559.9104005468653	1645.5617674490006	1147.112375236298	1268.5289707760367	892.0187148889901	1688.4871044632396	2017.9418536389949	1160.2024028536543	1624.8782218857805	2761.584985488053	2171.809714931697	1329.1862521671678
hsa-miR-3154	0.0	2.0404576105133705	1.9316116749700212	0.37077678292187305	0.0	0.0	0.7694504572010495	5.123633270825007	0.0	3.753191092082432	0.0	2.6607696914917365	0.7390136384966984	0.0	0.48920459979517	0.8411817341592337	0.0	0.8645412126796084	0.0	1.066457811568849	2.2663803041190977	1.1916486876670915	0.889883712962669	0.0	0.8703950444580381	0.0
hsa-miR-548av-3p	0.0	0.2914939443590529	0.0	0.0	0.0	0.17777322678317212	0.29923073335596373	0.0	0.0	0.469148886510304	0.0	0.0	0.0	0.0	0.0	0.42059086707961685	0.0	0.0	0.0	0.14219437487584652	0.1618843074370784	0.0	0.0	0.0	0.0	0.0
hsa-miR-1306-5p	20.81111440824453	12.534239607439275	2.3179340099640253	8.157089224281208	16.938039424391416	13.066332168563152	7.950988057744179	10.953974579005187	23.897392835644034	28.852656520383697	34.8302577415052	10.90915573511612	21.185057636905356	5.99746226299488	10.028694295800985	16.82363468318467	25.675125242390585	5.18724727607765	8.580403182849077	8.531662492550792	5.180297837986509	16.881689741950463	9.343778986108024	2.886948538698823	10.444740533496457	16.69945376237189
hsa-miR-501-5p	4.651896161842895	13.700215384875486	0.0	1.6684955231484289	1.4728729934253404	6.9331558445437125	1.4106591715352574	1.06006205603276	4.738276165688041	3.51861664882728	1.6814607185554236	4.523308475535952	1.7243651564922962	0.0	0.97840919959034	0.0	0.0	3.9521884008210666	1.0296483819418893	2.5594987477652373	0.0	6.355459667557822	5.7842441342573485	4.724097608779893	1.9148690978076837	0.0
hsa-miR-455-5p	3.6725496014549175	5.829878887181058	6.953802029892077	2.410049088992175	8.100801463839373	0.7999795205242746	5.001427971806822	19.081117008589683	2.88416810085359	2.34574443255152	0.0	9.312693920221077	0.9853515179955978	0.6483742987021491	0.97840919959034	6.308863006194252	5.657230985611485	4.816729613500675	1.3728645092558525	6.612038431726863	0.0	3.9721622922236386	4.00447670833201	0.3936748007316577	4.5260542311817975	10.681632586742378
hsa-miR-5683	1.469019840581967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.46761379938551	0.0	0.0	0.0	0.0	0.0	0.0	0.7944324584447278	2.3730232345671176	0.3936748007316577	0.0	1.654900823298115
hsa-miR-145-3p	91.81374003637293	224.45033715647074	155.68790100258371	92.69419573046827	99.66440588844803	125.06346504196159	199.8006353865392	121.02375139707344	222.69897978733795	133.4728582121815	53.566534319694206	174.8125687310071	106.91063970252237	63.21649412345955	86.3446118638475	106.83008023822268	42.646818199225045	68.05174402663775	74.47789962713	174.04591484803615	132.7451320984043	144.58670743694046	176.19697516660847	198.28087463517826	109.49569659282119	126.67513574700116
hsa-miR-6737-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3481580177832152	0.0
hsa-miR-136-5p	1.469019840581967	13.99170932923454	8.499091369868093	5.190874960906223	0.0	11.199713287339844	1.1541756858015744	4.416925233469834	0.0	6.333509967889104	3.362921437110847	1.596461814895042	8.621825782461482	4.376526516239507	3.91363679836136	5.0470904049554015	3.4813729142224523	5.434259051128967	12.01256445598871	2.5594987477652373	3.237686148741568	6.752675896780185	3.559534851850676	4.1991978744710154	2.7852641422657216	0.0
hsa-miR-935	0.6120916002424862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9707030359911957	0.0	0.0	0.0	0.0	0.0	2.0592967638837787	1.2797493738826187	0.0	0.9930405730559096	1.038197665123114	0.0	1.5667110800244686	10.380741527960902
hsa-miR-892a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4449418564813345	0.0	0.0	0.0
hsa-miR-3149	2.448366400969945	0.0	0.0	2.5954374804531115	0.0	2.1332787213980655	0.0	0.0	0.0	0.0	0.0	1.8625387840442156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2797493738826187	3.0758018413044894	0.0	0.0	2.0995989372355077	0.0	0.0
hsa-miR-3148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42658312462753956	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4649-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.59009308404914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-933	2.0811114408244533	0.8744818330771588	0.7726446699880085	0.0	0.0	0.0	1.282417428668416	0.0	0.0	1.407446659530912	0.0	5.8536933212818205	0.0	4.052339366888432	0.0	5.25738583849521	0.0	0.0	0.0	1.2797493738826187	0.9713058446224704	0.9930405730559096	0.5932558086417794	1.0497994686177539	1.9148690978076837	0.0
hsa-miR-6728-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3936748007316577	0.0	0.0
hsa-miR-128-1-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.2564834857336832	1.06006205603276	0.0	0.703723329765456	0.0	0.0	0.9853515179955978	0.0	0.48920459979517	0.8411817341592337	0.8703432285556131	0.24701177505131666	0.0	1.4930409361963886	0.0	1.7874730315006373	0.0	0.0	0.3481580177832152	0.0
