name	SRX2464402	SRX2464388	SRX2464389	SRX2464386	SRX2464387	SRX2464384	SRX2464385	SRX2464382	SRX2464383	SRX2464380	SRX2464381	SRX2464368	SRX2464369	SRX2464401	SRX2464400	SRX2464403	SRX2464367	SRX2464405	SRX2464404	SRX2464407	SRX2464406	SRX2464399	SRX2464398	SRX2464395	SRX2464394	SRX2464397	SRX2464396	SRX2464391	SRX2464390	SRX2464393	SRX2464392	SRX2464373	SRX2464372	SRX2464371	SRX2464370	SRX2464377	SRX2464376	SRX2464375	SRX2464374	SRX2464379	SRX2464378
hsa-miR-138-2-3p	14.528891176461482	19.479446575008915	37.71675207292379	26.5779137536707	12.538989989371952	30.830644279937648	19.11493560678398	44.51759768604746	31.87678072724195	29.41784098453491	21.044633932931834	48.288970508238506	20.241892205707988	26.761294604387782	20.010031952557753	18.07146627093699	78.93915914895344	26.503804604790645	54.70004725531158	28.378129518990704	36.44010537263804	16.939689599912377	44.06182119822428	21.184885632645955	17.527139680348792	22.531581513020058	38.466191089942136	28.1166357673963	27.177847826329096	19.657156929759786	21.927731356913814	24.68734207362056	6.3062193390403	24.03044868641979	23.19921425681672	22.45746786765682	28.97479603581544	18.857494571343935	21.37941605957193	19.377893288290498	21.54943772544027
hsa-miR-144-3p	43.58667352938444	73.74361917681946	19.523965778925255	44.36313423545034	23.57330118001927	43.71509263573248	40.55224656766321	25.988651622125005	55.29069931450817	9.583084563143947	12.800344350958538	40.43474036533224	21.995126963682697	100.35485476645418	19.817627799167774	21.614891029944243	36.93338169017299	21.9229001051972	31.793168260307453	25.057284575279027	15.373169454081673	41.76909764361956	23.536128093461418	24.394716789107463	25.742986405512287	37.45114224461442	26.10827449543584	43.04582290052708	53.01908018578955	26.333172490810277	20.637864806507118	42.11370118441154	34.44165946706626	39.91021887101298	80.01361651840868	32.69543116026508	20.974292652791775	58.9844888336223	39.128365241103346	29.947653263721676	49.729471674092935
hsa-miR-331-5p	14.052534088708645	17.740210273668833	18.41464954148632	21.382231365735073	14.294448587884025	34.972074108585986	17.32849302671071	18.04767473758681	28.491635871251656	15.1546453556695	14.102074284954321	20.362818889016236	15.460342865776967	17.06032531029721	17.123969651708077	18.780151222738443	25.99602831411318	19.959655319657152	18.759944004529242	25.66107456504479	17.65067603987155	18.099942312235143	19.704665380572347	16.69112201359984	21.908924600435988	21.61813901924897	21.756895412863198	15.924466275339496	24.2818476481137	20.398936436543174	18.05813170569373	16.700260814508024	17.948470426499316	18.6903489783265	20.831947495917056	23.448238508876976	24.866429433722207	21.26949969093444	24.606497728941278	23.1947510571962	19.615513827003323
hsa-miR-26b-5p	126.59189607031603	132.52980616211423	139.9957091647936	159.86715039801925	89.77916832390318	115.84499548469108	122.37131673501894	201.6526857346366	137.6625574769387	115.77703326868095	122.79652377360225	190.82870273135217	164.16652733763172	195.02293442947595	128.52597446450557	107.01142772201905	279.4573043767167	103.4520932824853	191.84511158315956	148.83423247725977	138.0738367635113	101.05801124331288	157.9109989526423	128.60723500222443	129.26265514257233	168.98686134765043	147.8598612258183	186.61483916413474	131.43385424208333	123.13539812604243	117.80781160381147	156.47418284897736	71.30878791068648	113.33658985729566	126.88549838422206	105.35194484974302	124.98083663209944	149.65395401095623	140.7814378262378	95.56824644452358	126.81015276893697
hsa-miR-889-3p	1140.1606895364116	1319.732505456854	1408.6097582999596	1629.0462625558162	869.955125462626	1663.4743145070836	1209.9575594836251	1755.9184341356126	1467.1781996671273	1754.1501999187444	1678.580749887563	1488.812958199787	1462.9947130408948	1321.0044049090918	1400.5098325256529	1231.16293251707	1326.272981123079	1410.4823092557722	1596.9649175224	1267.9589785080955	1369.3508347061638	1204.3423153910308	1566.7945736635652	1581.590805160467	1932.3671497584542	1364.9875665252555	1737.5926952529064	1754.4283079284185	1396.9859321222111	827.0841500634778	1304.7000157363718	1268.1306744581855	1107.469134694539	1406.9757441428942	1455.8690579532943	988.4588430573068	1404.8451480947233	1480.7518702358789	1273.89048898355	1036.4236864797795	1288.8221408869085
hsa-miR-5189-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7532347579747076	0.0	0.0	0.0	2.0606607809967765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7260982962829576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-15a-3p	0.0	0.0	0.0	0.0	0.0	0.46015886984981563	0.0	0.0	0.0	0.0	0.0	0.0	0.3187699559954014	0.0	0.0	0.0	0.3170247355379656	0.0	0.0	0.0	0.0	0.0	0.5473518161270097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-34c-3p	8.574427579551038	4.869861643752229	33.94507686563141	12.389704155846491	5.26637579553622	18.636434228917533	13.934252124571499	25.74801595895718	17.207819684617338	29.41784098453491	11.06470443896416	36.94397141292946	19.604352293717188	12.711614937084196	19.625223645777798	8.68139065956777	52.943130834840254	16.142234903329282	33.3729530185836	18.717489682738552	22.964858073381265	6.033314104078381	31.472729427303058	10.485448444440927	13.145354760261593	15.528522394108418	24.8898883523155	14.680367347578597	11.361231468383474	4.821566794092023	15.478398604880338	6.534884666546619	4.365844157797131	8.993852139946588	12.073060480588293	11.22873393382841	21.190522473954577	14.472030717543019	0.806770417342337	8.220924425335362	14.64256665959403
hsa-miR-3120-3p	0.4763570877528355	0.0	0.443726494975574	1.1990036279851444	0.5015595995748781	0.6902383047747235	1.965086838080596	1.2031783158391205	1.128381618663432	0.6685872951030661	0.8678199559971891	6.981537904805567	18.64804242573098	2.676129460438778	1.7316373805098055	3.189082283106528	12.99801415705659	2.1813830950444975	1.3823116634916284	2.717054953945919	1.3285455083774285	0.46410108492910623	0.5473518161270097	2.1398874376410055	0.0	1.2179233250281112	2.0886619596348672	0.9952791422087185	2.673230933737288	1.4835590135667762	1.2898665504066948	1.815245740707394	0.0	1.1242315174933235	0.7101800282698996	1.6512844020335897	1.081149105814009	0.877092770760183	0.0	1.1744177750479088	1.1050993705353984
hsa-miR-181c-5p	31.201389247810724	36.176115067873695	36.16370934050928	42.56462879347262	32.60137397236708	41.64437772140831	56.09429701430065	39.9455200858588	26.51696803859065	25.629179645617533	21.695498899929728	41.016535190732704	33.78961533551255	31.110004977600795	32.51630192290635	34.72556263827108	37.40891879347994	29.448671783100718	37.717361103843004	39.24634933477438	28.279040106890978	29.470418892998246	31.472729427303058	23.110784326522857	18.074862795359692	28.012236475646556	27.848826128464893	37.571787618379126	23.61353991467938	19.286267176368092	26.872219800139476	27.59173525875239	33.95656567175546	26.419440661093102	34.08864135695518	29.723119236604617	35.8941503130251	37.27644275730778	18.152334390202583	32.59009325757947	40.6124018671759
