name	SRX2409152	SRX2409153	SRX2409150	SRX2409151	SRX2409149	SRX2409148
hsa-miR-6812-5p	0.0	0.0	0.0	0.22169763634848033	0.0	0.0
hsa-miR-4687-5p	0.0	0.0	0.0	0.0	0.0	0.1773962260904258
hsa-miR-506-3p	0.0	0.2591096138606024	0.0	0.22169763634848033	0.0	0.0
hsa-miR-671-5p	2.5749352654121678	1.5546576831636145	0.27566020964785926	2.327825181659043	19.755640456968226	9.313301869747354
hsa-miR-3157-3p	1.0013637143269543	4.016199014839337	4.548393459189678	2.6603716361817638	5.572103718632063	5.233188669667561
hsa-miR-6855-5p	0.28610391837912974	1.5546576831636145	2.0674515723589444	0.8867905453939213	0.8864710461460101	0.6208867913164903
hsa-miR-361-3p	2684.370014192185	1684.8602641285672	1426.1280946132	2084.955421039283	4505.805688839291	1787.7104684262658
hsa-miR-484	1848.374364688368	1304.7464605950634	1410.5532927680958	1378.626751633025	3556.5218371377928	1324.7063183302546
hsa-miR-30b-3p	38.05182114442426	16.583015287078553	10.199427756970792	43.8961319969991	25.45438289647829	11.974245261103741
hsa-miR-1301-3p	463.05919189662154	198.47796421722146	35.97365735904563	538.171012235936	474.8952032925054	133.13586768086455
hsa-miR-3920	0.7152597959478244	0.2591096138606024	1.3783010482392963	0.7759417272196811	0.5065548835120057	1.3304716956781935
hsa-miR-629-5p	2263.9403061340536	3117.088654743047	1427.919885975911	3658.343546204448	1143.547649528353	1330.2056013390577
hsa-miR-2467-5p	0.0	0.0	0.27566020964785926	0.0	0.0	0.0
hsa-miR-5006-3p	1.7166235102747787	0.6477740346515061	0.0	0.0	2.026219534048023	0.9756792434973418
hsa-miR-493-3p	367.3574311988026	189.02046331130947	7.58065576531613	94.33234426627837	372.06456193956825	268.1343957356786
hsa-miR-4520-2-3p	0.0	0.0	0.0	0.0	0.0	0.2660943391356387
hsa-miR-3190-3p	3.8624028981182517	3.627534594048434	0.9648107337675074	3.325464545227205	3.5458841845840405	2.9270377304920254
hsa-miR-122-5p	20204.372612015766	10507.024396854358	2163.5191554212233	654.7839689552367	1895.6550128228037	42.57509426170219
hsa-miR-582-3p	16.73707922517909	11.271268202936204	186.6219619316007	40.459818633597656	28.746989639306328	234.6065090045881
hsa-miR-3918	0.28610391837912974	0.2591096138606024	0.27566020964785926	0.5542440908712007	0.25327744175600286	0.3547924521808516
hsa-miR-3916	0.0	0.0	0.0	0.0	0.25327744175600286	0.7095849043617032
hsa-miR-642a-5p	0.0	0.0	0.0	0.0	0.37991616263400435	1.4191698087234064
hsa-miR-4687-3p	1.2874676327060839	0.5182192277212048	0.0	1.1084881817424015	1.6463033714140187	0.44349056522606445
hsa-miR-3911	0.5722078367582595	0.0	0.5513204192957185	0.0	0.25327744175600286	0.0
hsa-miR-211-5p	0.0	0.0	0.0	0.0	0.5065548835120057	0.0
hsa-miR-4724-5p	0.0	0.0	0.0	0.0	0.0	2.1287547130851094
hsa-miR-671-3p	119.87754180085537	64.1296294304991	35.69799714939777	147.42892817173941	268.0941720987291	51.79969801840433
hsa-miR-92b-5p	16.73707922517909	21.894762371220903	28.668661803377365	28.155599816257002	17.7294209229202	3.1931320696276644
hsa-miR-107	114.823039242824	245.50635913292095	50.26204489245969	105.45417568976039	110.6400291404138	311.44864093942346
hsa-miR-6855-3p	0.0	0.0	0.0	0.0	0.0	0.3547924521808516
hsa-miR-24-2-5p	29.54022957264515	15.676131638566446	9.717022390087038	20.28533372588595	12.663872087800144	49.5378961357514
hsa-let-7b-5p	16492.29586521187	23243.989315528706	46958.52375136608	17345.502981685408	33106.622584572186	10615.268948496583
hsa-miR-3909	6.43733816353042	5.700411504933253	3.8592429350700295	5.209894454189287	9.62454278672811	9.845490548018631
hsa-miR-3907	0.0	0.0	0.0	0.0	0.0	0.1773962260904258
hsa-miR-939-5p	7.152597959478244	6.47774034651506	26.0498898117227	10.087242453855854	25.074466733844286	4.0801132000797935
hsa-miR-6889-5p	0.28610391837912974	0.2591096138606024	0.4134903144717889	0.22169763634848033	1.5196646505360174	0.0
hsa-miR-629-3p	1.7166235102747787	0.38866442079090363	0.9648107337675074	0.8867905453939213	1.8995808131700216	3.5479245218085156
hsa-miR-10399-5p	2.145779387843473	2.5910961386060243	1.9296214675350147	1.6627322726136025	5.065548835120058	16.23175468727396
hsa-miR-2467-3p	0.0	0.2591096138606024	0.0	0.0	0.0	0.0
hsa-miR-664b-5p	17.02318314355822	8.032398029678674	5.513204192957185	10.863184181075535	24.187995687698276	6.829754704481393
hsa-miR-432-5p	463.77445169256936	211.82210933104247	78.70098985446381	93.99979781175566	3486.4906244922577	880.6835644259188
hsa-miR-3688-3p	0.42915587756869467	4.663973049490844	2.205281677182874	0.44339527269696066	3.9258003472180447	10.466377339335121
hsa-miR-6790-5p	0.0	0.2591096138606024	0.0	0.0	0.0	0.0
hsa-miR-122-3p	0.0	0.6477740346515061	0.0	0.0	0.37991616263400435	0.0
hsa-miR-3679-5p	9.584481265700846	3.109315366327229	1.9296214675350147	1.2193369999166417	1.5196646505360174	0.3547924521808516
hsa-miR-19a-3p	22.459157592761684	30.05671520782988	27.290360755138067	14.96459045352242	13.17042697131215	32.286113148457495
hsa-miR-642a-3p	2.5749352654121678	3.23887017325753	30.18479295644059	1.6627322726136025	12.917149529556147	3.9914150870345804
hsa-miR-5194	0.0	0.38866442079090363	0.5513204192957185	0.0	0.5065548835120057	0.0
hsa-miR-211-3p	0.0	0.0	0.5513204192957185	0.0	0.0	0.0
