name	SRX1733814	SRX1733815	SRX1733816	SRX1733810	SRX1733811	SRX1733812	SRX1733813	SRX1733809	SRX1733808
hsa-miR-204-5p	0.0	346.9210754553339	754.8594074353651	0.0	290.31789809841774	0.0	3081.6640986132516	16011.64483260553	89.42944017170453
hsa-let-7i-5p	4087.1934604904636	520.3816131830008	1887.148518588413	2809.5958504430514	3483.814777181013	0.0	16949.15254237288	0.0	648.3634412448579
hsa-miR-16-2-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.78680021463066
hsa-miR-30a-5p	12261.58038147139	3295.750216825672	1887.148518588413	0.0	3628.973726230222	0.0	0.0	2911.208151382824	871.9370416741192
hsa-miR-210-3p	0.0	0.0	0.0	1296.7365463583315	0.0	0.0	0.0	0.0	44.714720085852264
hsa-miR-197-3p	0.0	0.0	3019.4376297414606	0.0	580.6357961968355	0.0	10785.82434514638	0.0	201.2162403863352
hsa-miR-6724-5p	0.0	693.8421509106679	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-10396b-5p	0.0	3353.5703960682276	0.0	0.0	0.0	13972.055888223555	0.0	0.0	59.619626781136354
hsa-miR-99a-5p	35422.34332425069	21769.297484822204	23211.92677863748	1728.9820618111087	10596.603280592248	5988.023952095808	29275.808936825888	17467.248908296944	6494.813092470042
hsa-miR-200b-3p	0.0	520.3816131830008	1132.2891111530478	3241.841365895829	0.0	0.0	0.0	0.0	0.0
hsa-miR-106a-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.714720085852264
hsa-miR-378g	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	201.2162403863352
hsa-miR-378e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	482.9189769272045
hsa-miR-4508	9536.784741144415	88638.33477883782	4717.871296471032	38577.912254160365	1596.7484395412978	20958.08383233533	0.0	2911.208151382824	19082.006796637455
hsa-miR-103a-3p	0.0	2659.72824515756	7171.164370635969	1873.0639002953676	1161.271592393671	0.0	0.0	0.0	1639.5397364812497
hsa-miR-378d	0.0	346.9210754553339	1037.931685223627	1945.1048195374972	1451.5894904920888	0.0	0.0	0.0	2318.45823645144
