name	SRX258935	SRX258931	SRX258933	SRX258932	SRX258926	SRX258927	SRX258937	SRX258936	SRX258930	SRX258934	SRX258939	SRX258938	SRX258928	SRX258929
hsa-miR-139-3p	399.3207462993712	26.77550271006338	150.07247673956098	108.70548622140761	162.10309523615155	151.1430283983696	72.35733299730653	50.19364178647097	19.433277057801853	410.80002475853064	306.7324043893377	328.92211203254146	365.119859921899	389.27777983284335
hsa-miR-1225-5p	0.6283567998416542	0.0	0.9538504877514469	0.6880094064646052	0.874656988684271	0.0	1.4766802652511537	1.981327965255433	0.0	0.0	0.0	0.0	0.0	0.4351903631445985
hsa-miR-320b	2145.6290191926337	1029.1594787192132	1030.7232668222478	1635.6498102232524	767.4511145878955	896.6269861327535	713.5541715701825	815.6513964776893	1039.4455038279507	2162.560806824932	1258.7971465598628	1248.1477420305569	995.9304110990083	1086.0698776876748
hsa-miR-151a-3p	5360.197681049231	6228.651317928494	234.96517014943976	180.25846449372656	544.0366469616166	469.4556705880844	287.95265172397495	235.77802786539652	6080.6723913862	5551.51100723008	4481.089694386232	4483.129519924491	5922.981474608956	6555.0548448655145
hsa-miR-210-5p	0.0	1.91253590786167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1306-3p	52.78197118669895	6.215741700550427	16.215458291774596	8.256112877575262	16.326930455439726	17.505962506173315	15.751256162678974	5.943983895766299	7.773310823120742	51.9487026824689	38.97375846266076	38.73765353274642	37.7557032765954	49.61170139848423
hsa-let-7i-5p	17241.95349845503	5244.890660322147	3024.182971415962	3254.972501984047	6289.07530096947	6603.692870462534	4741.866445098996	4535.920155124771	4806.821080247289	18142.623873707915	14880.98425698166	17457.691871425322	33214.35844953761	29884.087046776436
hsa-miR-6862-5p	0.6283567998416542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-652-3p	43.984975988915785	79.3702401762593	330.98611924975205	307.5402046896785	631.5023458300436	676.3219035835691	360.80221147636524	320.97513037138015	54.41317576184519	43.47480082646333	47.00651784046107	32.93860360269456	72.62420571439232	59.62107975081
hsa-miR-148b-3p	1319.5492796674737	309.83081707359054	37.83606934747406	46.44063493636085	70.99299224820666	77.66729844288162	81.21741458881345	86.5179878161539	364.3739448337848	1345.324027269753	1605.361837133721	1726.8410881708428	2492.8758319302647	2347.6344139835364
hsa-miR-1843	0.0	2.8688038617925047	0.6359003251676313	0.0	1.749313977368542	2.2190656697966173	0.0	0.0	6.801646970230649	1.1052915464355084	0.5950192131703933	1.1598099860103719	10.660433866332816	8.70380726289197
hsa-miR-186-3p	0.0	0.0	2.8615514632543406	0.6880094064646052	5.831046591228473	5.91750845279098	1.9689070203348717	3.3022132754257214	0.0	0.0	1.1900384263407866	1.3917719832124464	1.5546466055068693	1.0879759078614963
hsa-miR-1277-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4351903631445985
hsa-miR-204-5p	298.31239072482526	2003.1422964966166	752.4290597545996	918.4925576302479	1481.5231626663744	1693.1471060548192	1153.041173783609	1145.8680065727253	1996.5263017259178	287.3758020732322	370.54821500186245	321.151385126272	541.0170187163905	557.696450369803
hsa-miR-4657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6958859916062232	0.666277116645801	0.4351903631445985
hsa-miR-454-3p	0.0	1.4344019308962523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.666277116645801	0.0
Hsa-Mir-9851_3p	3.298873199168684	3.3469378387579223	33.22579199000873	14.964204590605162	34.694727217809415	31.190200803252456	43.315954447367176	27.078148858490916	4.372487338005417	5.710672989916794	3.2726056724371633	3.8273729538342276	3.3313855832290056	3.3727253143706384
hsa-miR-6740-5p	0.0	1.91253590786167	0.0	0.0	0.0	0.0	0.0	0.0	2.914991558670278	0.0	0.0	0.0	0.0	0.0
hsa-miR-130b-5p	10.682065597308119	10.040813516273767	0.9538504877514469	7.9121081743429595	4.956389602544203	9.615951235785342	3.9378140406697435	5.943983895766299	3.886655411560371	10.31605443339808	19.338124428037784	16.93322579575143	16.656927916145026	21.977113338802223
hsa-miR-193a-5p	29.84694799247857	0.0	15.579557966606966	16.512225755150524	13.411407159825488	12.574705462180832	21.16575046859987	21.794607617809763	0.0	33.52717690854376	26.4783549860825	19.948731759378397	18.65575926608243	21.324327794085328
hsa-miR-18b-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5526457732177542	0.0	0.0	0.0	0.0
hsa-miR-92a-3p	6956.223952647031	14572.726727944315	2031.7015389105818	2561.459020267725	2742.04965952519	3710.2777998999445	4917.837510041426	4842.365547084279	14418.034081109641	7373.031475755799	6980.170389701883	7810.392407791047	9510.217470629948	8262.089044300203
hsa-miR-140-3p	3255.202401579689	1597.9237510184253	2264.123107759351	2934.016113868309	2294.225281318843	2566.965854250287	4398.04605667302	3868.8730734887754	1569.2371224174997	3213.81938651898	3613.849191190384	4008.3033116518454	3915.4885221551576	3604.8993731082815
hsa-miR-885-3p	327.6880711174226	40.16325406509507	268.985837545908	273.13973436644824	168.51724648650287	164.95054812154856	91.55417644557153	66.04426550851443	58.299831173405565	329.3768808377815	269.246193959603	282.29775059492454	290.05263811313876	262.6373841577652
hsa-miR-1185-1-3p	0.6283567998416542	0.0	0.0	0.0	0.2915523295614237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8872008387984716	2.1759518157229927
hsa-miR-548ay-3p	0.0	0.956267953930835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-490-5p	18.850703995249624	31.556842479717552	23.84626219378617	46.78463963959315	55.10339028710907	74.21541851208687	58.08275709987871	46.89142851104525	39.8382179684938	18.42152577392514	16.660537968771013	10.670251871295422	10.660433866332816	14.79647234691635
hsa-miR-629-5p	16.651455195803834	11.475215447170019	2.2256511380867092	5.848079954949144	16.61848278500115	22.4372195501658	3.4455872855860252	1.3208853101702887	2.914991558670278	9.579193402441073	12.197893869993063	14.84556782093276	63.296326081351104	73.32957618986485
hsa-miR-134-3p	0.0	0.0	1.2718006503352626	0.0	1.749313977368542	0.7396885565988724	0.9844535101674359	5.943983895766299	0.0	0.0	0.0	0.0	0.4441847444305341	0.4351903631445985
hsa-miR-9985	12.514772930179612	6.136052704389525	15.155624416495211	17.773576333668966	34.160214613613476	30.902544142352895	152.26214290589672	183.82320566536518	6.4777590192672845	17.316234227489634	13.883781640642509	13.376475171986291	15.990650799499226	16.57349966309013
hsa-miR-495-3p	483.20637907823203	7.172009654481262	341.1605244524342	259.72355094038846	881.9457969233066	828.9443090951364	718.1588356671444	623.4578664003762	4.858319264450463	472.6963513589191	581.0362616608891	540.7034154780354	515.4763959116348	562.9187347275382
hsa-miR-874-5p	0.9425351997624811	1.91253590786167	7.630803902011575	0.0	11.370540852895523	10.109076940184591	31.994739080441665	25.757263548320626	5.34415119089551	0.0	0.0	0.0	0.0	0.0
hsa-miR-210-3p	37.70140799049925	38.2507181572334	13.03595666593644	14.792202238989011	29.155232956142367	31.313482229352267	31.994739080441665	25.757263548320626	33.522402924708196	47.15910598124836	43.733912168023906	44.30474146559621	52.413799842803016	46.13017849332744
hsa-miR-1301-3p	0.0	2.3906698848270875	0.0	1.0320141096969078	1.4577616478071183	0.9862514087984967	0.0	0.0	2.914991558670278	0.0	0.0	0.0	1.7767389777221363	2.393546997295292
hsa-let-7d-5p	388.9528591019839	121.20696316073332	200.54706504974172	181.97848800988805	286.08572338214697	255.56239630491044	313.5484429883283	264.5072833616003	128.50254454471477	365.3909637258052	369.8788183870457	421.31257551812774	593.7195386430734	527.4724796494106
hsa-miR-2113	24.820093593745337	16.734689193789613	8.902604552346837	18.57625397454434	10.495883864211251	11.83501690558196	11.81344212200923	9.906639826277164	17.975781278466716	21.368969897753164	28.858431838764076	22.036389734197066	22.875514338172504	27.634588059682006
hsa-let-7i-3p	107.76319117284368	19.1253590786167	47.69252438757234	90.81724165332788	153.0649730197474	254.45286347001215	214.610865216501	255.59130751795084	28.178251733812687	109.05543258163684	97.5831509599445	82.11454700953433	96.16599716921063	104.22809197313134
hsa-miR-3605-5p	0.0	1.91253590786167	0.0	0.0	0.0	0.0	0.0	0.0	3.886655411560371	0.0	0.0	0.0	0.0	0.0
