name	mean male	noSamples_male	stddev male	mean female	noSamples_female	stddev female	FC 	log2(FC) 	t-statistics 	p-value 	p-value_cor 
hsa-miR-605-5p	0.010036816800467058	115.0	0.10763286914742085	0.0	77.0	0.0	0.0	-Infinity	-0.8175590362645251	0.41463305945955486	1.0
hsa-miR-21-5p	19818.170871155624	115.0	4038.000476496429	19787.900525973204	77.0	3822.2935188019155	0.9984725964177412	-0.002205262165286741	-0.052001982821204086	0.9585817450744052	1.0
hsa-miR-133b	0.6152272723153139	115.0	0.44100072856991906	0.6257779782899451	77.0	0.36170150959642605	1.017149281979853	0.02453143196530333	0.17428335471445622	0.8618283415836823	1.0
hsa-miR-150-3p	0.8928693155685713	115.0	2.3603579717726055	0.7415124869483084	77.0	1.3010258178808556	0.8304826630492054	-0.26797804373042156	-0.512673941424131	0.6087749197907047	1.0
hsa-miR-338-3p	50.1288120527334	115.0	12.173078084882006	49.79299152401544	77.0	13.026102780642162	0.9933008480559106	-0.00969735169311382	-0.18213891897092283	0.8556678867057324	1.0
hsa-miR-4700-5p	0.0	115.0	0.0	0.01813525523155264	77.0	0.1122380338230507	1.0181352552315526	0.025929230460741377	1.7349912733490693	0.08436391636612882	1.0
hsa-miR-329-5p	0.18228746001093474	115.0	0.3967973060118507	0.1504459467390701	77.0	0.40927735657014974	0.8253225248190162	-0.27697007973777166	-0.5381318507732961	0.5911158419904214	1.0
hsa-miR-8072	0.010220820661047096	115.0	0.07716816889797593	0.008388630169786422	77.0	0.07360993099887897	0.820739395394795	-0.2850038907350746	-0.164227570997525	0.8697265717688175	1.0
hsa-miR-6733-5p	0.0037218563689103983	115.0	0.03991246303527106	0.006678385920541319	77.0	0.05860259861801094	1.7943695990870456	0.8434770830391101	0.41600038165486874	0.6778792168357135	1.0
hsa-miR-3940-3p	0.0	115.0	0.0	0.006678385920541319	77.0	0.05860259861801094	1.0066783859205413	0.009602844071947168	1.2236812629657028	0.22258783610366284	1.0
hsa-miR-106b-5p	30.450009866712374	115.0	15.652642354831633	30.473262549655907	77.0	11.655334957686533	1.000763634660393	0.0011012715065490937	0.011128834893865994	0.9911323343158454	1.0
hsa-miR-3124-3p	0.0061198113409039094	115.0	0.06562766526053972	0.0	77.0	0.0	0.0	-Infinity	-0.8175590362645243	0.41463305945955486	1.0
hsa-miR-4743-5p	0.01304083632466504	115.0	0.09868487155906493	0.012093333762001692	77.0	0.10611857308641175	0.9273434203854495	-0.10882438803627563	-0.06325611348648483	0.9496290596956447	1.0
hsa-miR-6503-5p	0.0	115.0	0.0	0.01367561675914742	77.0	0.12000305003714133	1.0136756167591474	0.019596053757091482	1.2236812629657026	0.22258783610366284	1.0
hsa-miR-605-3p	0.0060106103501327765	115.0	0.06445661509751477	0.0	77.0	0.0	0.0	-Infinity	-0.8175590362645249	0.41463305945955486	1.0
hsa-miR-449c-5p	0.006964885173246475	115.0	0.07469007249828111	0.0	77.0	0.0	0.0	-Infinity	-0.8175590362645243	0.41463305945955486	1.0
hsa-miR-21-3p	12.45901740940717	115.0	7.182041726865751	12.503570081787641	77.0	6.262824223924244	1.003575937886308	0.005149785676129325	0.04430435720906319	0.964708326092218	1.0
hsa-miR-362-5p	0.39649632527248574	115.0	0.6341292885242141	0.5292144730068749	77.0	0.6450639241170911	1.334727308363276	0.4165450220198054	1.4115480201122317	0.15971858271298356	1.0
hsa-miR-30c-5p	253.69409813683467	115.0	82.89895307178588	265.57048420620646	77.0	61.09682113788034	1.046813805116452	0.06600485552238762	1.076208047614584	0.2831988569047452	1.0
hsa-miR-548ar-3p	0.0074437127378207965	115.0	0.07982492607054212	0.0	77.0	0.0	0.0	-Infinity	-0.8175590362645229	0.41463305945955486	1.0
hsa-miR-1323	0.005585938093505921	115.0	0.0599025125033606	0.0	77.0	0.0	0.0	-Infinity	-0.8175590362645233	0.41463305945955486	1.0
hsa-miR-1321	0.0069555729989733694	115.0	0.07459021055450538	0.0	77.0	0.0	0.0	-Infinity	-0.8175590362645248	0.41463305945955486	1.0
hsa-miR-2115-5p	0.10972218584337073	115.0	0.33644673690217475	0.03839815851174694	77.0	0.16644887597550434	0.34995801639023677	-1.51474623905447	-1.7233209121529531	0.08645733849233206	1.0
hsa-miR-141-3p	0.43167428010671927	115.0	0.9189412525700438	0.4443958998437787	77.0	0.7332627634341236	1.0294704139748942	0.04190236884822686	0.10169397682629223	0.9191068226130094	1.0
hsa-miR-513a-3p	0.003409816977306536	115.0	0.036566213355414726	0.0	77.0	0.0	0.0	-Infinity	-0.8175590362645231	0.41463305945955486	1.0
hsa-miR-329-3p	544.2061780569474	115.0	122.92931020654845	571.4642108958071	77.0	110.24241745692726	1.0500876945869722	0.07050981480833686	1.5685151801986	0.11842484531883357	1.0
hsa-miR-7856-5p	0.006830128838940085	115.0	0.07324497180694331	0.0	77.0	0.0	0.0	-Infinity	-0.8175590362645242	0.41463305945955486	1.0
hsa-miR-132-5p	418.4849008828645	115.0	54.51655608932393	415.21722056894725	77.0	48.25376516593287	0.9921916410675188	-0.011309291901113159	-0.42592197329088116	0.67064679566834	1.0
hsa-miR-6724-5p	0.004067854001384248	115.0	0.04362287427836969	0.0	77.0	0.0	0.0	-Infinity	-0.8175590362645251	0.41463305945955486	1.0
hsa-miR-106b-3p	99.40021759484739	115.0	73.46370840418679	96.19950051136179	77.0	41.728485321498205	0.9677996974158383	-0.047219606733549316	-0.3465273729346293	0.7293298782098154	1.0
hsa-miR-98-5p	122.70125151192114	115.0	57.52144499525863	128.64578514938205	77.0	57.625645027368286	1.0484472127562885	0.06825422642082701	0.7013211293272678	0.4839607139097294	1.0
hsa-miR-221-5p	48.11862429270899	115.0	13.605889295129977	50.62801847620183	77.0	14.514467974046324	1.0521501647309786	0.07334062331101884	1.2193177955134318	0.22423512793834688	1.0
hsa-miR-409-5p	68.93480804609831	115.0	8.826303978853787	69.388399735856	77.0	8.616466801938328	1.006580009470025	0.009461851522021182	0.35232997806312116	0.7249813093169442	1.0
hsa-miR-6813-5p	0.005939614581676588	115.0	0.06369527029983839	0.0	77.0	0.0	0.0	-Infinity	-0.817559036264526	0.41463305945955486	1.0
hsa-miR-548x-3p	0.0037218563689103983	115.0	0.03991246303527106	0.0	77.0	0.0	0.0	-Infinity	-0.8175590362645229	0.41463305945955486	1.0
hsa-miR-6767-5p	0.011165569106731232	115.0	0.11973738910581297	0.0	77.0	0.0	0.0	-Infinity	-0.817559036264527	0.41463305945955486	1.0
hsa-miR-6503-3p	0.09673191032365061	115.0	0.26374117472994746	0.14979933151169147	77.0	0.40833594035006204	1.5486030515730036	0.6309673901462796	1.0944477677347615	0.2751441492765966	1.0
hsa-miR-3158-3p	3.2818111296463846	115.0	9.826056225919995	2.7701628152673425	77.0	4.404080778342115	0.8440957464745473	-0.24452144058825742	-0.4287145578587484	0.6686166181636781	1.0
hsa-miR-6856-5p	0.0	115.0	0.0	0.009117077839431614	77.0	0.08000203335809429	1.0091170778394316	0.013093565742218377	1.2236812629657015	0.22258783610366284	1.0
hsa-miR-362-3p	0.2894769892253154	115.0	0.5585206356274844	0.26642017296969195	77.0	0.48044993833851946	0.9203500895966653	-0.11974534627078158	-0.2961775059695023	0.7674180008691971	1.0
hsa-miR-3622b-3p	0.005688893015232618	115.0	0.06100658103809524	0.0	77.0	0.0	0.0	-Infinity	-0.8175590362645244	0.41463305945955486	1.0
hsa-miR-1303	0.005474662100433497	115.0	0.05870921041967055	0.017559664985327444	77.0	0.10861771569801962	3.207442699328791	1.681423491929888	0.9961977308995598	0.32042109382612705	1.0
hsa-miR-6511a-5p	0.019148183764761892	115.0	0.104526269892993	0.025712539831253146	77.0	0.131543068688294	1.3428187313812778	0.42526456687434216	0.38400880167154494	0.7014013231997953	1.0
hsa-miR-2115-3p	0.1267701767765124	115.0	0.3525150758825234	0.15313020884858497	77.0	0.34753332772705553	1.2079355944935188	0.27254353414819	0.5106970256830203	0.610156076350696	1.0
hsv1-miR-H15	0.0053198831083364085	115.0	0.057049390644701596	0.0	77.0	0.0	0.0	-Infinity	-0.8175590362645223	0.41463305945955486	1.0
hsa-miR-376a-5p	0.6412156361905581	115.0	0.6809246764973677	0.6087769173076064	77.0	0.7227541862457132	0.949410592861289	-0.07489594844506915	-0.31563013649656113	0.7526296823059605	1.0
hsa-miR-1247-5p	1.1318032239083589	115.0	0.9446824197062917	1.4543689068095726	77.0	0.9272934907935246	1.285001558651976	0.3617701093476457	2.3359716061893803	0.020535743890407947	1.0
hsa-miR-132-3p	2007.7202444913366	115.0	554.3755820881399	2119.5934242636376	77.0	522.2088174034537	1.0557214980918044	0.07822929841397828	1.4024269664232405	0.16241955825873522	1.0
hsa-miR-494-3p	0.7088578964715321	115.0	1.2083460479493595	0.9783530783523932	77.0	1.2114926983804946	1.3801822385309128	0.46485877226901606	1.513041542565025	0.13193070192443856	1.0
hsa-miR-548d-3p	0.0	115.0	0.0	0.00825981928969123	77.0	0.07247962011333497	1.0082598192896912	0.011867456000730242	1.223681262965702	0.22258783610366284	1.0
hsa-miR-4645-3p	0.017725431248576312	115.0	0.11240910056163873	0.021941468966921226	77.0	0.14577904027144747	1.2378524764345884	0.3078393887056167	0.2257755166869015	0.8216186969714755	1.0
hsa-miR-485-5p	0.9436271168889726	115.0	1.5812680008522213	0.9657078109313432	77.0	1.405886650590814	1.0233998087244123	0.03336986881786425	0.09907358350946982	0.9211842954466676	1.0
hsa-miR-3191-3p	0.005511181360302848	115.0	0.05910083585201822	0.007765935631964856	77.0	0.06814580860527115	1.4091235842650813	0.49479814577648173	0.24353634403272872	0.8078526786065481	1.0
hsa-miR-98-3p	17.342746331482314	115.0	8.080912748931313	17.6650682683787	77.0	7.997759427376813	1.0185854034151025	0.02656694831359472	0.2719936792462869	0.7859222131399236	1.0
hsa-miR-221-3p	4459.032584183778	115.0	892.0605211445384	4579.595081463006	77.0	913.1805832089333	1.0270378148181432	0.03848930166219541	0.9091580739610406	0.36441850136641685	1.0
hsa-miR-384	7.981415277817203	115.0	5.5605382574871625	7.412162757356361	77.0	4.670884442126883	0.9286777469100036	-0.10675002959094464	-0.7401802015332423	0.46010430182835693	1.0
hsa-miR-409-3p	310.16913756550815	115.0	69.03415736434184	320.9038493672989	77.0	67.03087755602573	1.034609219621419	0.04908595287200848	1.0683059752276707	0.2867379362780863	1.0
hsa-miR-212-5p	141.1095329913541	115.0	33.729974415283316	144.9183912931218	77.0	26.772144615236677	1.0269922110932157	0.038425240020466954	0.8308136046522959	0.4071217290568877	1.0
hsa-miR-6804-5p	0.005939614581676588	115.0	0.06369527029983839	0.008341547046171021	77.0	0.07319677826590666	1.4043919738334998	0.4899456562845274	0.24109984670767126	0.8097377112236905	1.0
hsa-miR-3913-5p	0.23226214475380616	115.0	1.2640536566759615	0.12467461113671013	77.0	0.40052562417194426	0.5367840345608754	-0.8975863324446154	-0.7224303336236059	0.4709181920072698	1.0
hsa-miR-1468-5p	0.2292993438107639	115.0	0.4453854718397958	0.14036813545184224	77.0	0.32296822207452974	0.6121610865475708	-0.708016755395128	-1.5063644010728965	0.13363440219420875	1.0
hsa-miR-199a-5p	57.735720447619684	115.0	33.37913440340876	63.529999573790356	77.0	33.01058987908151	1.1003586528625289	0.13797383499676757	1.1840877709682214	0.23785751473526495	1.0
hsa-miR-6847-5p	0.008498885966027585	115.0	0.09114039832207851	0.0	77.0	0.0	0.0	-Infinity	-0.8175590362645263	0.41463305945955486	1.0
hsa-let-7c-5p	1731.77300086239	115.0	659.4168182829512	1823.7086938088971	77.0	657.8190382120177	1.053087611887196	0.0746254667313505	0.9477387151306179	0.3444663144107165	1.0
hsa-miR-7110-5p	0.005049193089083583	115.0	0.05414656358299841	0.0	77.0	0.0	0.0	-Infinity	-0.8175590362645233	0.41463305945955486	1.0
hsa-miR-6511a-3p	0.003721856368910401	115.0	0.03991246303527107	0.0069463772980469995	77.0	0.06095421341175146	1.8663743598683253	0.9002383929186211	0.4431377729385865	0.6581702252343955	1.0
hsv1-miR-H1-5p	0.010310891066002975	115.0	0.11057198820733362	0.0	77.0	0.0	0.0	-Infinity	-0.8175590362645233	0.41463305945955486	1.0
hsa-miR-1247-3p	3.9484644435135854	115.0	2.144820722648445	3.950952847123255	77.0	2.458082146763767	1.0006302205946815	9.089297435658276E-4	0.007427190110738472	0.9940818066354422	1.0
hsa-miR-376a-3p	17.953940741285614	115.0	7.79016260819876	18.34099335576754	77.0	7.17111804571627	1.0215580868879603	0.03077123959011206	0.3482130202828821	0.7280657141082034	1.0
hsa-miR-433-5p	0.05116501538668255	115.0	0.17814163444765127	0.03470786529146402	77.0	0.15078611479958268	0.6783515069654006	-0.5598950546458893	-0.6663047958373411	0.5060245227547929	1.0
hsa-miR-6791-5p	0.0	115.0	0.0	0.010920348040665146	77.0	0.09582566515476405	1.0109203480406652	0.015669329571575366	1.2236812629657003	0.22258783610366284	1.0
hsa-miR-7847-3p	0.018013907973547124	115.0	0.11110622187094595	0.012556931794582643	77.0	0.11018662931237441	0.6970687211804409	-0.5206272023245428	-0.3346524028684572	0.7382564486698481	1.0
hsa-miR-485-3p	0.582573495058872	115.0	0.6953563749290442	0.7934324403237498	77.0	1.00048272759531	1.3619439384958105	0.4456673191218821	1.7232738865972634	0.08646585867176594	1.0
hsa-miR-26a-1-3p	269.79072485095105	115.0	53.13324117769558	266.4960186230834	77.0	47.49953597348625	0.9877879188408428	-0.017726770972573618	-0.4391140283927502	0.6610778810815717	1.0
hsa-miR-19b-3p	183.04922727526832	115.0	90.2591975828892	188.940478196347	77.0	63.053762488812744	1.032183970447575	0.04570013122446806	0.49707185324120684	0.6197130715440986	1.0
hsa-miR-551b-5p	6.248507246529495	115.0	2.5816746063273386	5.914335297044831	77.0	2.4569925750666637	0.9465197148214451	-0.0792955391127207	-0.8961023244251451	0.3713320361539062	1.0
Hsa-Mir-6529_5p	4895.01439420678	115.0	1358.5007208066716	4771.539654877123	77.0	1294.6109609248076	0.9747754083265233	-0.036858239735928194	-0.6289120543739777	0.5301620114235328	1.0
hsa-miR-642b-3p	0.0	115.0	0.0	0.0034731886490234985	77.0	0.030477106705875726	1.0034731886490236	0.005002070492424938	1.2236812629657023	0.22258783610366284	1.0
hsa-miR-212-3p	113.36246119881638	115.0	39.553357439471775	119.4466791621864	77.0	33.11746835686883	1.053670482265725	0.07542375888304502	1.1133208902298308	0.2669771318701545	1.0
hsa-miR-574-3p	6.07267053928542	115.0	2.6627941120172856	6.619846856149222	77.0	2.9256845089085166	1.0901047263018797	0.12446674129451957	1.3410441506844095	0.181507061523825	1.0
hsa-miR-3173-5p	0.036266837298136345	115.0	0.19802791880501414	0.009245534648304458	77.0	0.08112923728127157	0.25493082212546725	-1.9718222835541566	-1.1345300753276288	0.2580015728826217	1.0
hsa-miR-27b-5p	2.8054625549919217	115.0	1.6886664720844076	2.7508699000782686	77.0	1.5758468187053913	0.9805405868574103	-0.028350746727927142	-0.2254511947608777	0.8218706010221066	1.0
hsa-miR-199a-3p	237.41150537732474	115.0	49.28385148227751	240.84041040279055	77.0	46.171617755484924	1.0144428763888935	0.020687628750816943	0.4844923440681077	0.6285945352575952	1.0
hsa-miR-1271-5p	0.02633972432703093	115.0	0.147998765971498	0.05478395058145965	77.0	0.19742076820959875	2.0798984036912667	1.0565130591016945	1.139603092475814	0.2558863346924326	1.0
hsa-miR-654-5p	0.7514078727831495	115.0	1.2511980401757623	0.8211301748557166	77.0	1.1951741268622347	1.09278888949396	0.1280147207744531	0.38523873830106903	0.7004914705683599	1.0
hsa-let-7c-3p	13.11964916445568	115.0	4.942521286145897	13.865615846061662	77.0	5.075801987495651	1.0568587370176779	0.07978255456006858	1.0139535213986763	0.3118943891509881	1.0
hsa-miR-335-5p	249.38926388479328	115.0	53.46367176694443	249.33232136461064	77.0	47.449145516268366	0.9997716721269567	-3.2944510231743603E-4	-0.0075612876638977075	0.9939749559739529	1.0
hsa-miR-130a-5p	0.01793809522697494	115.0	0.11080075425582614	0.0	77.0	0.0	0.0	-Infinity	-1.4193897073581534	0.1574239482702604	1.0
hsa-miR-433-3p	12730.266411146069	115.0	2119.7823395447476	12894.722253893631	77.0	2058.9186875854425	1.0129184918395402	0.0185180871203241	0.532935229242875	0.5947011939521182	1.0
hsa-miR-5094	0.0074437127378207965	115.0	0.07982492607054212	0.006946377298046997	77.0	0.06095421341175145	0.933187179934163	-0.09976160708137846	-0.04635229732869819	0.963078139589946	1.0
hsa-miR-5091	0.006873927377335327	115.0	0.07371465880488902	0.0	77.0	0.0	0.0	-Infinity	-0.8175590362645253	0.41463305945955486	1.0
hsa-miR-5090	0.006821624568071789	115.0	0.07315377366197787	0.0	77.0	0.0	0.0	-Infinity	-0.8175590362645232	0.41463305945955486	1.0
hsa-miR-424-5p	20.033494898400797	115.0	5.20672346958642	20.06294087401917	77.0	5.232261044106102	1.0014698371785706	0.0021189699192631557	0.038331220760923886	0.9694638432992776	1.0
hsa-miR-374c-5p	0.007765587947831584	115.0	0.06005099114074262	0.019456051668272165	77.0	0.08419591358005096	2.5054190099933074	1.3250519020582348	1.1228527835258086	0.2629168741259186	1.0
hsa-miR-3130-3p	0.0	115.0	0.0	0.014676506354233787	77.0	0.12878582058973578	1.0146765063542338	0.021019848527292828	1.2236812629657	0.22258783610366284	1.0
hsa-miR-5571-3p	0.0	115.0	0.0	0.009692223867245695	77.0	0.08504891926971275	1.0096922238672457	0.013915595186863652	1.2236812629657035	0.22258783610366284	1.0
hsa-miR-4433b-5p	2.2795759136874083	115.0	3.712380995862161	2.019922541672175	77.0	1.9769170870975104	0.8860957555937578	-0.17446548340319812	-0.5623531105390669	0.5745383215601574	1.0
hsa-miR-346	26.430291112970963	115.0	5.70206548252408	27.249403775847327	77.0	5.264766174808451	1.0309914355227958	0.044032348244226305	1.0056813752441127	0.3158479170508094	1.0
hsa-miR-28-5p	34.57622709863963	115.0	10.266858304105678	35.11305199908299	77.0	9.770309748832803	1.0155258379959127	0.02222694655120537	0.3619895942636569	0.7177620840320567	1.0
hsa-miR-1185-1-3p	1.0723000592087444	115.0	1.972079495443813	1.3783143579656851	77.0	1.492305385191262	1.2853812196772145	0.36219629885290666	1.157367075889474	0.24857532939673188	1.0
hsa-miR-551b-3p	1.2367235576018372	115.0	1.0022351577929665	1.3067756770119823	77.0	1.0951109438146949	1.0566433128725914	0.07948845373637038	0.45726986862828956	0.6479994960362019	1.0
hsa-miR-1976	0.055723622472303135	115.0	0.2808746309260835	0.006678385920541319	77.0	0.05860259861801094	0.11984838070893082	-3.060717678257239	-1.509176977277633	0.13291468188382916	1.0
hsa-miR-3173-3p	0.012697898846861714	115.0	0.09656530669390839	0.0	77.0	0.0	0.0	-Infinity	-1.1528658696078447	0.25041378185317276	1.0
hsa-miR-105-5p	693.4831186265226	115.0	98.21092373594712	699.5166720702907	77.0	86.82915699928171	1.0087003609485374	0.01249767893012323	0.4367195737600055	0.6628106255568337	1.0
hsa-miR-1973	0.12919214515115307	115.0	0.3552804900325569	0.07559162425622594	77.0	0.2833895226419317	0.585110063524255	-0.7732200630715224	-1.1083724515471736	0.2691020497834343	1.0
hsa-miR-4482-3p	0.030287610578453826	115.0	0.1689606942934133	0.006946377298046997	77.0	0.06095421341175145	0.22934715434397954	-2.1243950877914384	-1.161818599612832	0.24676654749316596	1.0
hsa-miR-4716-3p	0.0	115.0	0.0	0.010024509725789348	77.0	0.08796471584486756	1.0100245097257894	0.014390302512530019	1.2236812629657001	0.22258783610366284	1.0
hsa-miR-556-5p	0.026031353185381193	115.0	0.139339872240951	0.0	77.0	0.0	0.0	-Infinity	-1.6379075311149027	0.10309600390794094	1.0
hsa-miR-27b-3p	13897.155114886456	115.0	4527.785440179155	14013.645627458658	77.0	4478.358862907565	1.0083823280095232	0.012042740171024307	0.17548606096258543	0.8608846015602569	1.0
hsa-miR-654-3p	3.161766451193713	115.0	4.66335750422449	3.7997920978472055	77.0	3.965281316077848	1.2017940466199228	0.265189680260178	0.9853292349974946	0.32571545307144867	1.0
hsa-miR-6780a-5p	0.11916579032354001	115.0	0.7170169326932966	0.062301608154981945	77.0	0.2417751626903983	0.5228145425447229	-0.9356288233688669	-0.6703652832938721	0.5034389483469055	1.0
hsa-miR-6829-5p	0.012186527401027138	115.0	0.09271725393531566	0.0	77.0	0.0	0.0	-Infinity	-1.152358082269154	0.25062177934669216	1.0
hsa-miR-335-3p	17.632073300984487	115.0	9.191444813694089	18.43923580064539	77.0	7.120936763032243	1.045778082128086	0.06457673898406599	0.650667342155464	0.5160473111909507	1.0
hsa-miR-130a-3p	232.0800529037129	115.0	27.37597018418386	225.0880255711262	77.0	23.274784901507395	0.9698723468686574	-0.04413322043165812	-1.839478740751399	0.06740522493298023	1.0
hsa-miR-424-3p	12.309131989245056	115.0	4.793785883152522	11.958724020617405	77.0	4.8706939056635745	0.9715326824885934	-0.04166556580743935	-0.4932279392234058	0.6224211276124201	1.0
hsa-miR-1229-3p	0.0060584783413715985	115.0	0.06496994211541132	0.0	77.0	0.0	0.0	-Infinity	-0.8175590362645252	0.41463305945955486	1.0
hsa-miR-4433b-3p	3.8914507004142727	115.0	5.03578472638497	5.931753909947375	77.0	8.264578358245398	1.5243040106651993	0.6081506659145626	2.124496800742168	0.03492146180205883	1.0
hsa-miR-326	1351.095286675797	115.0	311.8060824432241	1302.7238405694181	77.0	301.5133786250323	0.9641983459024634	-0.052598140117273325	-1.067486663881509	0.2871065937902071	1.0
hsa-miR-3121-3p	0.00930464092227601	115.0	0.09978115758817759	0.0	77.0	0.0	0.0	-Infinity	-0.8175590362645245	0.41463305945955486	1.0
hsa-miR-28-3p	283.05353836652245	115.0	44.85022885542366	290.4067599281341	77.0	35.48673828879557	1.0259782004635818	0.037000077516896164	1.2073712609804976	0.2287900680818118	1.0
hsa-miR-369-5p	0.19253224160838459	115.0	0.5293610478168052	0.3734821473627272	77.0	0.6762608571890333	1.9398420973168706	0.9559392221601889	2.0739965696642964	0.03942788955873253	1.0
hsa-miR-105-3p	37.96226592975872	115.0	13.47082064777512	38.13480790856593	77.0	13.758888278589936	1.0045450916740972	0.006542324722805931	0.08624260761914995	0.931364376877017	1.0
hsa-miR-504-5p	0.031055717655164416	115.0	0.14905759940456373	0.05282974982507679	77.0	0.20759930394239434	1.7011279665691916	0.7664916711545865	0.8457375174298514	0.39876301703561023	1.0
hsa-miR-548ay-3p	0.025514811068368212	115.0	0.13736094189073836	0.024700533126980014	77.0	0.16266367136672166	0.9680860681583611	-0.046792778187718924	-0.037363592366210514	0.9702343289019077	1.0
hsa-miR-6862-5p	0.03167511114188438	115.0	0.18686502898405738	0.022579463326686866	77.0	0.19813398657810383	0.7128455911502635	-0.4883384852679801	-0.3226390191429127	0.7473233994020542	1.0
hsa-miR-181b-2-3p	1.9373172509275502	115.0	1.3706342887220064	1.9324735420220032	77.0	1.3299741036304418	0.9974997853845424	-0.003611563953070291	-0.024284957266791626	0.9806507980918276	1.0
hsa-miR-4707-3p	0.12012677695812865	115.0	0.37743683706213293	0.16588912394404498	77.0	0.4839861420713687	1.3809504270797779	0.465661531116726	0.7342038824141013	0.4637295790375229	1.0
hsa-miR-139-5p	944.1074946503484	115.0	248.0068739133941	1001.5663023280334	77.0	210.7028948255982	1.0608604507466228	0.08523489163735969	1.6689934053084874	0.09676559760163683	1.0
ebv-miR-BART22	0.0	115.0	0.0	0.01303679180371684	77.0	0.11439738380346075	1.0130367918037169	0.01868657136400601	1.2236812629657015	0.22258783610366284	1.0
hsa-miR-129-2-3p	394.6698478856613	115.0	84.16662340320327	405.1760216576073	77.0	89.89181755143815	1.0266201581606247	0.03790249392221971	0.82482378385817	0.4105059654697387	1.0
hcmv-miR-US29-5p	0.007070785634991899	115.0	0.07582572843066442	0.0	77.0	0.0	0.0	-Infinity	-0.8175590362645261	0.41463305945955486	1.0
hsa-miR-34c-5p	672.2294671646679	115.0	218.84282594860372	664.9751794839931	77.0	200.44124358459143	0.9892086139703575	-0.015653292201354693	-0.23273967397547962	0.8162140811698061	1.0
hsa-miR-1296-5p	179.25450037654616	115.0	46.37529246081437	180.84272797764294	77.0	32.395497902604646	1.0088601825770651	0.01272624592121144	0.26081615293306015	0.7945167546780568	1.0
hsa-miR-491-5p	0.5459610857725561	115.0	0.8045284659459856	0.6008135621955074	77.0	0.8133845932423899	1.1004695716459956	0.13811925477755949	0.4609822165354828	0.6453386008875603	1.0
hsa-miR-3619-3p	0.0037218563689103983	115.0	0.03991246303527106	0.0	77.0	0.0	0.0	-Infinity	-0.8175590362645229	0.41463305945955486	1.0
hsa-miR-6721-5p	0.02381098438321388	115.0	0.1260318564061717	0.0	77.0	0.0	0.0	-Infinity	-1.6563993831310098	0.09929146399562694	1.0
hsa-miR-95-5p	0.007083223609772603	115.0	0.07595911085047378	0.0	77.0	0.0	0.0	-Infinity	-0.8175590362645269	0.41463305945955486	1.0
hsa-miR-369-3p	0.26019088920340105	115.0	0.5932355221527921	0.4317992625558241	77.0	0.6724120536951487	1.6595479721746533	0.7307903336754209	1.8613684189460638	0.06423679781697027	1.0
hsa-miR-517a-3p	0.002785714432959191	115.0	0.02987345918586715	0.0	77.0	0.0	0.0	-Infinity	-0.817559036264525	0.41463305945955486	1.0
hsa-miR-665	1.3025920692740327	115.0	1.115050250502538	1.1333551634778276	77.0	1.1081521237654683	0.8700768185311268	-0.20078531367151936	-1.033280699382184	0.3027859663066105	1.0
ebv-miR-BART16	0.011281411963471091	115.0	0.12097966534628116	0.009145310427251111	77.0	0.08024977331077439	0.8106529977686642	-0.30284359786599496	-0.1361197570313175	0.8918707230097515	1.0
hsa-miR-300	0.16183744107582998	115.0	0.3029198531610505	0.07057461557784023	77.0	0.18494199247265192	0.43608336308760615	-1.1973241433324333	-2.363960132170921	0.019089890095418397	1.0
hsa-miR-6133	0.006761516887488519	115.0	0.07250919059868301	0.0	77.0	0.0	0.0	-Infinity	-0.8175590362645234	0.41463305945955486	1.0
hsa-miR-516b-5p	0.005585938093505921	115.0	0.0599025125033606	0.03854983613157787	77.0	0.16612552805075245	6.9012286721177585	2.7868532374513766	1.9490629756470281	0.05276016529220592	1.0
hsa-miR-6132	0.13529799510597124	115.0	0.3228428816591297	0.1735132930145596	77.0	0.36468637597140363	1.2824528026350759	0.3589057321424519	0.7628666041758884	0.44648905161640307	1.0
hsa-miR-6131	6.132715913146527	115.0	3.985893030260004	5.081612929504	77.0	2.6280917555890158	0.8286072600576022	-0.27123963396776396	-2.0357384437021486	0.04316505687742249	1.0
hsa-miR-6764-5p	0.023836838630463198	115.0	0.16127860272653705	0.03653427155319877	77.0	0.18752410821118198	1.5326810790466319	0.61605753160593	0.5005896597050802	0.6172393071092499	1.0
hsa-miR-6130	0.08297683392529537	115.0	0.16469649806061193	0.11282767229960965	77.0	0.18039951881553107	1.3597490644339263	0.44334043316708127	1.1844631768526055	0.23770931739872436	1.0
hsa-miR-504-3p	0.00473634877714579	115.0	0.050791682094203164	0.0	77.0	0.0	0.0	-Infinity	-0.8175590362645243	0.41463305945955486	1.0
hsa-miR-6500-3p	0.32477143819160537	115.0	3.3261187731404216	0.010460216853370648	77.0	0.0917880303727262	0.03220793340576777	-4.956440095365698	-0.8282853094199939	0.4085481604948469	1.0
hsa-miR-550b-2-5p	0.00246025000968339	115.0	0.02638324208028502	0.0	77.0	0.0	0.0	-Infinity	-0.8175590362645224	0.41463305945955486	1.0
hsa-miR-20b-5p	14.576185241918411	115.0	15.987379328464367	15.344463669128956	77.0	11.1607044989872	1.0527077842699966	0.07410502165233779	0.3660322586492347	0.7147482326539427	1.0
hsa-miR-139-3p	325.65616419402664	115.0	125.98835825601655	316.56715454529854	77.0	104.80965268080966	0.9720901654933427	-0.04083795875474114	-0.5232074513552946	0.6014395417752978	1.0
