name	SRX098328	SRX098325	SRX098326	SRX098327
hsa-miR-4728-3p	3.667980575919283	0.0	4.663306118702762	1.4659501660712118
hsa-miR-4781-3p	0.0	0.0	1.1658265296756904	0.0
hsa-miR-542-5p	1.7374644833301867	0.0	1.7487397945135355	1.8847930706629865
hsa-miR-3913-3p	0.38610321851781926	0.0	0.2119684599410346	0.6282643568876621
hsa-miR-6757-5p	0.38610321851781926	0.0	0.15897634495577595	0.0
hsa-miR-3609	0.0	0.0	0.1059842299705173	0.0
hsa-miR-365b-3p	999.6212327426341	0.0	561.6369306712638	1723.8526845735971
hsa-miR-4804-3p	0.0	0.0	0.2119684599410346	0.6282643568876621
hsa-miR-30d-5p	36918.417548236845	0.0	40662.46608769601	26778.511683622823
hsa-miR-6838-3p	0.7722064370356385	0.0	0.0	0.0
hsa-miR-5697	0.0	0.0	0.26496057492629327	0.41884290459177476
hsa-miR-29b-2-5p	15.83023195923059	0.0	27.767868252275534	13.821815851528568
hsa-miR-30c-2-3p	7.722064370356385	0.0	49.600619626202096	5.235536307397185
hsa-miR-107	470.65982337322083	0.0	87.43698972567687	403.3457171218797
hsa-miR-152-5p	10.42478689998112	0.0	0.7948817247788798	11.727601328569694
hsa-miR-12136	0.0	0.0	7.365903982950953	0.41884290459177476
hsa-miR-5690	3.088825748142554	0.0	2.861574209203967	0.41884290459177476
hsa-miR-99a-3p	38.22421863326411	0.0	29.88755285168588	49.842305646421195
hsa-miR-12135	0.0	0.0	3.1265347841302606	0.0
hsa-miR-3168	8.494270807392024	0.0	8.584722627611901	2.7224788798465362
hsa-miR-6511a-5p	0.0	0.0	0.08478738397641387	0.0
hsa-miR-3165	0.0	0.0	0.15897634495577595	0.0
hsa-miR-3164	0.0	0.0	0.15897634495577595	0.0
hsa-miR-425-3p	96.139701410937	0.0	93.10714602909945	62.198171331878555
hsa-miR-10393-5p	0.0	0.0	0.2119684599410346	0.0
hsa-miR-4662a-5p	0.0	0.0	0.15897634495577595	0.0
hsa-miR-520c-3p	0.12870107283927307	0.0	2.1638446952313948	3.5601646890300858
hsa-miR-501-3p	64.093134273958	0.0	30.099521311626916	35.531839739535556
hsa-miR-24-3p	10655.869676264036	0.0	4899.121030387162	24286.396401301765
hsa-miR-664b-5p	3.2818773574014637	0.0	7.577872442891987	5.026114855101297
hsa-miR-133a-3p	0.0	0.0	61.11757261633164	4.188429045917748
hsa-miR-338-5p	1.7374644833301867	0.0	0.5299211498525865	1.4659501660712118
hsa-miR-222-5p	0.0	0.0	0.47692903486732785	0.6282643568876621
hsa-miR-190b-5p	79.73031462392967	0.0	97.61147580284644	161.67336117242507
hsa-miR-6513-5p	1.3513612648123674	0.0	1.2718107596462076	1.047107261479437
hsa-miR-5684	3.2818773574014637	0.0	2.8085820942187087	3.5601646890300858
hsa-miR-12129	0.0	0.0	0.0	0.41884290459177476
hsa-miR-3675-5p	0.38610321851781926	0.0	0.0	0.0
hsa-miR-5683	0.38610321851781926	0.0	0.0	0.41884290459177476
hsa-miR-3180-3p	0.0	0.0	0.1793579276424139	0.0
hsa-miR-5680	0.0	0.0	0.1059842299705173	0.0
hsa-miR-3159	0.38610321851781926	0.0	0.0	0.41884290459177476
hsa-miR-12125	6.563754714802927	0.0	4.186377083835434	10.261651162498483
hsa-miR-3154	0.38610321851781926	0.0	0.0	0.0
hsa-miR-1307-5p	793.0560108356008	0.0	252.18947521484594	1272.4447441498119
hsa-miR-769-5p	33.59098001105028	0.0	47.1629823368802	22.617516847955837
hsa-miR-100-5p	1192.1902129783964	0.0	390.5783834988489	962.0821518473067
hsa-miR-653-5p	0.0	0.0	0.0	0.8376858091835495
hsa-miR-891b	0.0	0.0	0.1059842299705173	0.0
hsa-miR-376c-3p	0.0	0.0	0.7948817247788798	0.41884290459177476
hsa-miR-542-3p	3.667980575919283	0.0	1.2718107596462076	7.329750830356058
hsa-miR-6757-3p	0.38610321851781926	0.0	0.0	0.0
hsa-miR-187-5p	0.38610321851781926	0.0	0.8478738397641384	0.41884290459177476
hsa-miR-379-5p	3.088825748142554	0.0	5.988108993334228	3.769586141325973
hsa-miR-6833-3p	0.0	0.0	0.15897634495577595	0.0
