name	SRX2205015	SRX2204999	SRX2205014	SRX2205006	SRX2205007	SRX2205004	SRX2205005	SRX2205011	SRX2205010	SRX2205013	SRX2205012	SRX2205008	SRX2205009
hsa-miR-330-5p	4	7	6	0	0	0	6	0	42	0	0	10	4
hsa-miR-143-3p	43	193	1113	48	35	179	414	0	47180	516	0	589	10793
hsa-miR-374c-5p	0	0	1	0	0	0	7	0	1	0	0	0	0
hsa-miR-335-3p	0	0	2	0	2	0	17	0	0	0	0	18	6
hsa-miR-548ab	0	0	0	0	0	0	0	0	22	0	0	0	4
hsa-miR-26a-5p	617	241	2301	49	50	370	5669	2	21638	757	0	4119	12818
hsa-miR-580-3p	0	4	2	0	2	0	0	0	3	0	0	0	0
hsa-miR-411-3p	0	0	0	0	0	0	0	0	2	0	0	8	0
hsa-miR-6813-5p	0	0	0	0	0	0	0	0	0	0	0	0	3
hsa-miR-4482-5p	0	0	0	0	0	0	0	0	19	0	0	0	0
hsa-miR-3614-5p	0	0	0	0	0	0	0	0	19	0	0	0	7
hsa-miR-181b-5p	14	12	34	4	0	105	85	0	69	51	0	102	19
hsa-miR-493-5p	2	0	2	0	0	17	39	0	53	9	0	30	21
hsa-miR-132-5p	0	17	0	0	0	3	7	0	22	2	0	5	2
hsa-miR-4750-5p	0	0	2	0	0	0	2	0	0	0	0	0	0
hsa-miR-324-5p	0	0	0	0	0	0	2	0	9	0	0	0	26
hsa-miR-4755-3p	0	0	0	0	0	0	0	0	11	0	0	0	0
hsa-miR-329-3p	0	0	0	0	0	0	3	0	0	0	0	4	2
hsa-miR-877-5p	0	0	2	2	0	0	2	0	16	0	0	0	8
hsa-miR-382-3p	0	0	2	0	0	0	11	0	51	0	0	16	41
hsa-miR-574-3p	0	0	0	0	0	0	0	0	0	0	0	53	0
hsa-miR-766-3p	0	0	0	0	0	0	0	0	0	0	0	4	0
hsa-miR-1304-3p	0	0	0	0	0	0	5	0	44	0	0	0	34
hsa-let-7g-5p	328	57	1011	224	179	278	2922	3	147245	830	0	1991	65650
hsa-miR-33a-5p	0	0	2	3	2	11	12	0	28	0	0	0	0
hsa-miR-4668-5p	0	0	0	0	0	0	0	0	7	0	0	0	0
hsa-miR-16-2-3p	17	87	198	19	17	74	389	0	4697	83	0	110	2570
hsa-miR-126-5p	8	5	75	5	14	44	94	0	1795	3	0	54	724
hsa-miR-6778-5p	0	0	0	0	0	5	0	0	0	0	0	0	0
hsa-miR-19a-3p	4	2	12	4	5	3	29	0	1261	4	0	6	206
hsa-miR-6859-3p	0	0	0	0	0	0	0	0	0	0	0	0	6
hsa-miR-181a-2-3p	5	24	32	0	0	6	68	0	2211	7	0	19	647
hsa-miR-4796-3p	0	0	0	0	0	0	0	0	4	0	0	0	0
hsa-miR-3928-3p	0	2	0	0	0	0	0	0	9	0	0	0	4
hsa-miR-1537-3p	0	0	0	0	0	0	2	0	0	0	0	0	0
hsa-miR-330-3p	16	12	55	0	0	2	34	0	136	11	0	26	256
hsa-miR-1203	0	0	2	0	0	0	0	0	0	0	0	0	0
hsa-miR-181b-3p	0	0	0	0	0	0	0	0	5	0	0	0	0
hsa-miR-493-3p	3	19	18	0	0	14	51	0	544	0	0	21	176
hsa-miR-132-3p	0	0	0	0	0	0	4	0	20	0	0	0	5
hsa-miR-511-5p	0	6	6	0	0	0	2	2	115	3	0	14	23
hsa-miR-324-3p	0	0	0	0	0	0	2	0	90	3	0	2	43
hsa-miR-708-3p	0	3	2	0	0	0	0	0	51	2	0	0	33
hsa-let-7f-2-3p	0	0	0	0	0	0	0	0	6	0	0	0	2
hsa-let-7b-5p	602	496	4179	967	725	2011	6519	4	86627	5097	0	2999	86907
hsa-let-7g-3p	0	0	0	0	0	2	3	0	7	2	0	0	0
hsa-miR-126-3p	207	132	1168	91	66	324	2846	0	84852	327	0	1180	32213
hsa-miR-581	0	0	0	0	0	0	0	0	23	0	0	0	6
hsa-miR-323a-3p	3	1	0	0	0	0	15	0	5	0	0	5	0
hsa-miR-505-5p	0	0	0	2	0	0	8	0	41	0	0	2	72
hsa-miR-28-5p	0	0	17	0	0	2	32	0	263	4	0	2	162
hsa-miR-202-3p	0	0	0	0	0	0	0	0	11	0	0	0	11
hsa-miR-450a-5p	0	8	2	2	0	3	13	0	12	0	0	7	7
hsa-miR-942-5p	0	0	13	2	0	4	23	0	27	2	0	0	7
hsa-miR-200a-5p	0	0	0	0	0	0	6	0	59	0	0	0	34
hsa-miR-7977	0	0	2	0	0	0	0	0	0	0	0	0	0
hsa-miR-7976	0	0	2	0	0	0	7	0	131	0	0	2	103
hsa-miR-7975	0	0	0	0	0	0	0	0	3	0	0	0	9
hsa-miR-1-3p	321	48	103	68	35	130	3222	0	539	115	0	371	204
hsa-miR-4738-3p	0	0	0	0	0	0	0	0	0	0	0	0	4
hsa-miR-6767-5p	0	0	0	0	0	0	0	0	3	0	0	0	18
hsa-miR-744-5p	78	102	230	10	16	79	357	0	1131	64	0	198	801
hsa-miR-6090	0	21	0	0	0	15	0	0	0	0	0	0	0
hsa-miR-365a-5p	4	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6837-5p	0	0	0	0	0	0	0	0	0	0	0	0	5
hsa-miR-6088	0	0	0	0	0	3	0	0	0	0	0	0	0
hsa-miR-6721-5p	0	0	0	0	0	0	4	0	2	0	0	0	4
hsa-miR-511-3p	2	0	2	5	0	5	4	0	0	9	0	16	6
hsa-miR-3691-5p	0	0	0	0	0	4	0	0	0	2	0	0	5
hsa-miR-6726-3p	0	0	0	0	0	0	2	0	0	0	0	0	0
hsa-let-7b-3p	0	0	0	0	0	0	0	0	6	0	0	0	2
hsa-miR-598-3p	2	0	0	0	0	0	2	0	95	0	0	0	3
hsa-miR-424-5p	0	0	2	0	0	0	0	0	47	0	0	0	14
hsa-miR-206	62	0	9	10	2	7	574	0	301	11	0	45	178
hsa-miR-7113-5p	2	0	0	0	0	0	2	0	0	0	0	0	0
hsa-miR-2355-3p	0	0	2	0	0	0	2	0	11	0	0	0	4
hsa-miR-505-3p	2	0	2	0	0	0	0	0	0	0	0	0	0
hsa-miR-3190-3p	0	0	0	0	0	0	0	0	7	0	0	0	11
hsa-miR-28-3p	20	36	76	2	0	6	68	3	168	4	0	49	225
hsa-miR-942-3p	0	0	0	0	0	0	0	0	5	0	0	0	0
hsa-miR-509-3-5p	6	99	25	2	0	176	53	0	7	72	3	103	7
hsa-miR-200a-3p	0	0	3	0	0	0	4	0	886	2	0	3	848
hsa-miR-668-3p	0	0	0	0	0	0	2	0	0	0	0	0	0
hsa-miR-151b	12	1	39	10	1	3	83	0	22	6	0	5	28
hsa-miR-3679-5p	0	0	2	0	0	0	2	0	2	0	0	0	0
hsa-miR-17-5p	19	0	18	4	0	20	37	0	2004	5	0	36	1023
hsa-miR-552-3p	0	0	0	0	0	0	0	0	18	0	0	0	5
hsa-miR-29a-3p	59	82	223	48	35	463	522	0	2903	146	0	365	1193
hsa-miR-197-5p	0	0	3	0	0	0	0	0	0	0	0	0	3
hsa-miR-5787	0	8	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6843-3p	0	0	0	0	0	0	2	0	0	0	0	0	0
hsa-miR-4477a	0	0	0	0	0	0	0	0	9	0	0	0	0
hsa-miR-181b-2-3p	0	0	3	0	0	0	0	0	0	0	0	0	2
hsa-miR-10396b-5p	1	25	9	3	5	19	17	0	0	3	0	5	0
hsa-miR-3173-5p	0	0	0	0	0	0	0	0	0	0	0	3	0
hsa-miR-3912-3p	0	0	0	0	0	0	0	0	69	0	0	0	13
hsa-miR-6863	0	2	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-365a-3p	0	0	0	0	0	0	0	0	0	0	0	0	3
hsa-miR-30c-5p	25	3	42	0	0	4	161	0	35	12	0	121	8
hsa-miR-6837-3p	0	0	0	0	0	0	0	0	24	0	0	0	3
hsa-miR-301a-5p	0	0	0	0	0	0	0	0	19	0	0	0	10
hsa-miR-219a-2-3p	0	0	0	0	0	2	0	0	12	5	0	0	0
hsa-miR-5003-3p	0	0	0	0	0	0	0	0	0	0	0	0	5
hsa-miR-424-3p	0	9	19	0	0	6	12	0	301	2	0	9	202
hsa-miR-6826-5p	0	0	0	0	0	0	2	0	0	0	0	0	0
hsa-miR-543	8	36	41	0	0	16	106	0	78	8	0	57	103
hsa-miR-145-5p	0	0	2	0	0	0	4	0	2	0	0	12	0
hsa-miR-664a-5p	0	0	0	0	0	4	13	0	337	2	0	26	197
hsa-miR-337-5p	0	0	0	0	0	0	0	0	0	0	0	0	5
hsa-miR-190a-5p	0	0	0	0	2	0	6	0	0	2	0	0	0
hsa-miR-221-5p	2	0	3	0	0	0	6	0	210	0	0	4	113
hsa-miR-4659a-5p	0	0	0	0	0	0	0	0	0	0	0	0	3
hsa-miR-4688	0	0	0	0	0	0	0	0	0	0	0	0	3
hsa-miR-15b-5p	2	0	16	2	0	3	20	0	166	0	0	40	165
hsa-miR-4326	0	0	6	0	0	0	4	0	0	0	0	0	0
hsa-miR-1255a	0	0	0	0	0	0	4	0	24	0	0	3	15
hsa-miR-17-3p	0	0	0	0	0	0	4	0	21	0	0	0	9
hsa-miR-139-5p	7	5	58	0	0	11	147	0	68	21	0	112	43
hsa-miR-151a-5p	132	1	230	16	15	3	756	0	127	21	0	15	119
hsa-miR-192-5p	40	39	199	78	29	130	493	0	93507	200	0	230	40025
hsa-miR-197-3p	0	0	0	0	0	0	7	0	6	0	0	20	0
hsa-miR-3942-5p	0	0	0	0	0	0	0	0	9	0	0	0	4
hsa-miR-1288-3p	0	0	0	0	0	0	0	0	15	0	0	0	0
hsa-miR-215-5p	3	7	13	6	6	26	32	0	9015	17	0	47	3382
hsa-miR-1306-5p	0	0	0	0	0	0	0	0	3	0	0	0	7
hsa-miR-516b-5p	0	0	0	0	0	0	0	0	11	0	0	0	8
hsa-miR-6867-5p	0	0	0	0	0	0	0	0	6	0	0	0	0
hsa-miR-376b-3p	3	0	3	0	0	0	0	0	0	0	0	0	0
hsa-miR-148b-5p	0	0	6	2	0	0	7	0	0	0	0	0	0
hsa-miR-186-5p	42	44	115	23	19	16	149	0	2746	61	0	70	896
hsa-miR-5586-5p	0	0	0	0	0	0	0	0	0	0	0	2	0
hsa-miR-4678	0	0	0	0	0	0	0	0	3	0	0	0	0
hsa-miR-454-5p	0	0	0	0	0	0	2	0	6	0	0	0	24
hsa-miR-301a-3p	0	2	0	0	0	0	2	0	9	0	0	0	0
hsa-miR-4674	0	0	0	0	0	4	0	0	0	0	0	0	0
hsa-miR-4672	0	0	0	0	0	0	0	0	2	0	0	0	13
hsa-miR-6821-5p	0	4	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-203a-3p	2	7	10	2	3	53	42	0	89	4	0	21	57
hsa-miR-4687-3p	0	0	0	0	0	0	0	0	0	0	0	2	0
hsa-miR-140-5p	2	2	3	3	0	0	21	0	9	2	0	6	9
hsa-miR-664a-3p	0	0	0	0	0	0	0	0	0	0	0	8	0
hsa-miR-145-3p	0	0	7	0	2	0	0	0	335	4	0	5	125
hsa-miR-885-5p	0	0	0	0	0	0	0	0	0	0	0	0	4
hsa-miR-337-3p	0	0	0	0	0	0	0	0	0	0	0	5	0
hsa-miR-582-3p	2	7	4	0	0	11	2	0	396	7	0	7	59
hsa-miR-221-3p	100	146	240	4	0	32	241	0	113	49	0	333	161
hsa-miR-4669	0	0	2	0	0	0	0	0	29	0	0	2	23
hsa-miR-4659a-3p	0	2	0	0	0	1	0	0	58	4	0	0	18
hsa-miR-6815-5p	0	0	2	0	0	0	2	0	0	0	0	0	5
hsa-miR-15b-3p	2	0	8	0	0	2	8	0	136	2	0	12	37
hsa-miR-4306	3	6	9	3	4	130	21	0	36	4	0	19	21
hsa-miR-3121-3p	0	0	0	0	0	0	0	0	9	0	0	0	0
hsa-miR-134-5p	17	96	30	2	3	63	101	2	332	10	0	62	284
hsa-miR-320e	0	1	0	0	0	1	3	0	5	0	0	2	7
hsa-miR-181d-5p	0	2	6	0	0	12	13	0	13	0	0	7	10
hsa-miR-320d	1	4	2	0	1	10	3	0	53	0	0	7	102
hsa-miR-320c	6	35	18	4	6	72	27	0	131	12	0	92	168
hsa-miR-139-3p	6	5	15	4	0	0	28	0	120	6	0	7	155
hsa-miR-320b	30	118	79	19	17	224	103	3	324	61	6	309	304
hsa-miR-151a-3p	597	621	1618	50	51	367	2521	113	22912	837	0	468	16355
hsa-miR-1306-3p	0	0	6	0	0	2	0	0	20	0	0	0	49
hsa-miR-6809-5p	0	0	0	0	0	0	0	0	3	2	0	0	0
hsa-let-7i-5p	663	112	2049	288	250	432	4775	14	254466	1716	2	2038	130802
hsa-miR-6862-5p	0	0	0	0	0	0	0	0	7	0	0	0	0
hsa-miR-6501-5p	0	0	0	0	0	0	0	0	4	0	0	0	0
hsa-miR-652-3p	2	4	44	4	2	2	44	0	665	14	0	16	231
hsa-miR-148b-3p	148	61	262	15	18	73	572	0	10389	110	0	223	3203
hsa-miR-1843	3	4	5	0	0	0	13	0	138	2	0	7	80
hsa-miR-4746-5p	0	0	0	0	0	0	3	0	53	3	0	0	40
hsa-miR-186-3p	0	0	0	0	0	0	4	0	0	0	0	0	0
hsa-miR-204-5p	0	0	0	0	0	0	0	0	0	0	0	0	2
hsa-miR-1277-3p	0	0	0	0	0	0	2	0	10	4	0	2	0
hsa-miR-4657	0	0	0	0	0	0	0	0	13	0	0	0	0
hsa-miR-454-3p	0	0	0	0	3	0	3	0	7	0	0	0	0
hsa-miR-4654	0	0	0	0	0	0	0	0	4	0	0	0	0
hsa-miR-130b-5p	2	0	11	0	0	3	31	0	0	0	0	8	0
hsa-miR-5196-3p	0	0	0	0	0	0	0	0	0	0	0	0	2
hsa-miR-193a-5p	0	10	0	0	0	3	2	0	769	2	0	9	599
hsa-miR-18b-5p	0	0	0	0	0	0	2	0	7	0	0	0	5
hsa-miR-92a-3p	311	361	1129	144	210	363	2326	5	18560	580	0	1451	10872
hsa-miR-140-3p	172	381	548	83	53	86	628	8	64751	303	0	467	22985
hsa-miR-3151-5p	0	0	0	0	0	0	2	0	0	0	0	0	0
hsa-miR-6734-5p	0	0	6	0	0	4	4	0	12	0	0	0	26
hsa-miR-885-3p	0	0	0	0	0	0	0	0	21	0	0	0	5
hsa-miR-1185-1-3p	0	0	2	0	0	4	0	0	44	0	0	0	2
hsa-miR-4671-5p	0	2	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548ay-3p	0	0	0	0	0	0	0	0	0	0	0	0	2
hsa-miR-629-5p	12	7	21	3	2	17	39	0	1621	13	0	20	662
hsa-miR-9985	0	0	1	1	0	45	16	0	50	4	0	16	28
hsa-miR-495-3p	0	7	4	0	0	0	4	0	30	0	0	31	3
hsa-miR-210-3p	0	0	2	0	0	13	6	0	71	0	0	0	41
hsa-miR-1301-3p	2	13	22	0	0	0	25	0	57	0	0	11	35
hsa-miR-6804-5p	0	0	0	0	0	0	0	0	6	0	0	0	3
hsa-let-7d-5p	77	21	216	42	36	108	688	2	4142	125	0	945	4005
hsa-let-7i-3p	2	0	0	0	0	3	0	0	21	0	0	0	2
hsa-miR-3605-5p	0	0	0	0	0	0	0	0	57	0	0	0	92
hsa-miR-6501-3p	0	0	2	0	0	0	0	0	0	0	0	0	0
hsa-miR-2110	7	0	9	0	2	0	54	0	228	7	0	16	234
hsa-miR-4665-5p	0	0	0	0	0	0	5	0	0	0	0	0	0
hsa-miR-1827	0	0	0	0	0	4	3	0	14	2	0	2	3
hsa-miR-128-3p	75	130	427	8	4	128	827	0	993	98	0	293	846
hsa-miR-378a-5p	0	0	0	0	0	0	0	0	14	0	0	0	3
hsa-miR-3192-5p	0	0	0	0	0	0	0	0	0	0	0	0	7
hsa-miR-204-3p	0	2	0	0	0	0	0	0	54	3	0	6	9
hsa-miR-4637	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-128-1-5p	0	0	0	0	0	0	0	0	10	0	0	0	0
hsa-miR-130b-3p	0	3	4	0	0	2	7	0	41	0	0	0	15
hsa-miR-362-5p	2	0	0	0	0	0	2	0	0	0	0	0	0
hsa-miR-1295b-3p	0	0	0	0	0	0	0	0	0	0	0	0	4
hsa-miR-29c-5p	3	0	2	2	0	4	0	0	0	0	0	2	0
hsa-miR-193a-3p	0	0	0	3	2	0	0	0	0	0	0	6	0
hsa-miR-18b-3p	0	0	0	0	0	0	0	0	0	0	0	0	3
hsa-miR-92a-1-5p	0	0	0	0	0	0	0	0	9	0	0	0	9
hsa-miR-548at-3p	0	0	0	0	0	0	0	0	7	0	0	0	9
hsa-miR-3064-5p	0	5	0	0	0	0	0	0	3	0	0	0	0
hsa-miR-432-5p	12	9	37	3	2	16	99	0	132	6	0	65	108
hsa-miR-624-5p	0	0	0	0	0	0	0	0	18	0	0	0	0
hsa-miR-490-3p	0	0	0	0	0	4	0	0	0	0	0	0	0
hsa-miR-6892-5p	0	3	3	0	0	0	2	0	0	0	0	0	0
hsa-miR-8086	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-874-3p	0	0	0	0	0	0	0	0	15	0	0	0	6
hsa-miR-31-5p	0	3	0	0	0	2	0	0	19	0	0	0	0
hsa-miR-99b-5p	53	29	89	0	0	19	243	0	548	17	0	110	665
hsa-miR-1249-5p	0	0	0	0	0	0	0	0	0	0	0	0	3
hsa-let-7d-3p	8	6	31	0	2	13	108	0	176	6	0	41	225
hsa-miR-5703	0	0	0	0	0	0	0	0	0	0	0	0	5
hsa-miR-3605-3p	0	0	0	0	0	0	3	0	0	0	0	0	0
hsa-miR-10399-5p	0	0	0	0	0	2	0	0	37	0	0	0	4
hsa-miR-671-5p	0	4	0	0	0	0	0	0	25	0	0	0	2
hsa-miR-6717-5p	0	0	0	0	0	0	3	0	0	2	0	0	0
hsa-miR-378a-3p	45	107	103	45	15	40	134	10	16242	37	0	82	5116
hsa-miR-25-5p	0	11	4	0	0	8	13	0	25	2	0	2	13
hsa-miR-1296-5p	0	0	2	0	3	0	0	0	13	0	0	2	0
hsa-miR-200c-3p	0	3	0	0	0	0	9	0	156	0	0	4	192
hsa-miR-589-5p	0	0	4	0	0	0	2	0	115	10	0	0	40
hsa-miR-196a-5p	0	0	0	0	0	0	0	0	4	0	0	0	0
hsa-miR-642a-3p	0	0	0	0	0	0	0	0	8	2	0	0	2
hsa-miR-7109-5p	0	0	3	0	0	0	0	0	0	0	0	0	0
hsa-miR-6764-5p	0	0	0	0	0	0	2	0	5	0	0	0	0
hsa-miR-29c-3p	4	1	2	7	2	2	14	0	169	0	0	9	71
hsa-miR-125b-2-3p	0	0	0	0	0	2	0	0	171	0	0	0	112
hsa-miR-659-5p	0	0	0	0	0	0	0	0	58	0	0	0	11
hsa-miR-4433a-3p	0	0	0	0	0	0	0	0	0	2	0	0	0
hsa-miR-30e-5p	87	73	277	21	24	170	411	6	19102	66	0	234	9544
hsa-miR-8069	2	12	0	0	0	6	7	0	0	3	0	0	0
hsa-miR-3140-3p	0	0	0	0	0	0	0	0	17	0	0	0	0
hsa-miR-345-5p	2	0	0	0	0	2	6	0	199	0	0	2	68
hsa-miR-99b-3p	2	0	10	2	0	0	0	0	64	0	0	0	43
hsa-miR-11401	0	0	4	2	0	0	0	0	194	0	0	0	149
hsa-miR-11400	4	2	16	0	0	21	34	0	256	2	0	15	194
hsa-miR-6828-5p	0	0	0	0	0	0	0	2	0	0	0	0	0
hsa-miR-10394-5p	0	0	0	0	0	2	2	0	0	0	0	0	0
hsa-miR-125a-5p	23	13	36	3	0	0	96	0	152	6	0	61	120
hsa-miR-10399-3p	6	0	2	0	0	7	8	0	0	0	0	0	0
hsa-miR-671-3p	0	0	0	0	0	2	32	0	19	0	0	6	4
hsa-miR-133b	0	0	0	0	0	0	3	0	0	0	0	0	0
hsa-miR-103a-3p	279	91	546	190	182	150	1155	1	6346	165	0	523	2859
hsa-miR-502-3p	0	0	0	0	0	0	13	0	12	0	0	2	23
hsa-miR-25-3p	181	122	424	126	77	63	918	4	23346	331	0	363	16663
hsa-miR-339-5p	0	0	6	0	0	2	27	0	36	0	0	14	6
hsa-miR-584-5p	37	62	209	0	3	60	271	2	392	56	0	67	209
hsa-miR-223-5p	6	6	45	0	0	12	81	0	0	30	0	2	0
hsa-miR-6799-5p	0	0	0	0	0	2	0	0	0	2	0	0	0
hsa-miR-589-3p	0	0	0	0	0	3	0	0	0	0	0	0	0
hsa-miR-1180-3p	15	16	24	3	7	4	75	0	339	17	0	9	227
hsa-miR-371b-5p	0	0	0	0	0	0	0	0	0	0	0	2	0
hsa-miR-500a-5p	0	0	0	0	0	0	0	0	6	0	0	0	0
hsa-miR-660-5p	3	2	16	0	2	0	26	0	564	2	0	4	145
hsa-miR-6514-5p	0	0	0	0	0	0	0	0	13	0	0	0	0
hsa-miR-6875-5p	0	0	0	0	0	0	0	0	15	0	0	0	5
hsa-miR-194-5p	2	2	9	0	2	7	34	0	121	7	0	23	38
hsa-miR-409-5p	0	0	0	0	0	0	4	0	3	0	0	0	25
hsa-miR-101-5p	0	0	0	0	0	0	0	0	15	0	0	0	3
hsa-miR-654-5p	8	4	11	2	0	2	30	0	35	7	0	10	38
hsa-miR-188-5p	0	0	0	0	0	0	0	0	8	0	0	0	10
hsa-miR-5588-5p	0	0	0	0	0	0	0	0	9	0	0	0	0
hsa-miR-30e-3p	8	3	21	10	0	72	135	0	1797	38	0	33	472
hsa-miR-340-5p	9	29	62	0	0	35	162	0	922	23	0	84	256
hsa-miR-532-5p	41	41	111	21	21	13	228	0	24913	61	0	39	7371
hsa-miR-106a-5p	0	0	1	0	0	5	4	0	587	4	0	4	243
hsa-miR-27a-5p	0	0	0	0	2	0	0	0	82	0	0	0	33
hsa-miR-10b-5p	24	9	122	11	15	70	170	0	28941	109	0	287	12144
hsa-miR-10394-3p	2	0	0	0	0	0	7	0	0	8	0	0	0
hsa-miR-125a-3p	0	0	0	0	0	0	0	0	17	0	0	3	0
hsa-miR-7850-5p	0	0	0	0	0	0	0	0	10	0	0	0	0
hsa-miR-199a-5p	50	6	93	5	0	14	174	0	1285	31	0	104	274
hsa-miR-3682-3p	0	0	0	0	0	0	0	0	0	0	0	0	6
hsa-miR-142-5p	96	148	447	162	94	775	1075	0	4076	366	0	956	3248
hsa-miR-550b-2-5p	0	0	0	0	0	0	0	0	0	0	0	0	2
hsa-miR-339-3p	0	0	6	0	0	6	11	0	276	0	0	2	144
hsa-miR-410-5p	0	0	0	0	0	0	0	0	0	0	0	0	14
hsa-miR-223-3p	22	0	25	0	5	14	49	0	102	11	0	418	46
hsa-miR-219a-5p	0	0	0	0	0	0	0	0	0	0	0	0	7
hsa-miR-660-3p	0	0	0	0	0	0	0	0	20	0	0	0	6
hsa-miR-500a-3p	0	0	0	0	0	0	3	0	381	0	0	3	136
hsa-miR-1323	0	0	2	0	0	0	0	0	0	0	0	0	0
hsa-miR-497-5p	0	0	0	0	0	0	0	0	4	0	0	0	3
hsa-miR-136-5p	2	3	11	0	0	0	9	2	58	0	0	5	5
hsa-miR-328-5p	0	2	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-194-3p	0	0	0	0	0	0	3	0	5	0	0	0	6
hsa-miR-449c-5p	0	0	0	0	0	0	0	0	0	0	0	0	5
hsa-miR-4498	0	0	0	0	0	0	0	0	0	0	0	0	5
hsa-miR-212-5p	0	0	0	0	0	0	5	0	0	0	0	0	0
hsa-miR-3944-3p	0	0	0	0	0	0	0	0	8	0	0	0	0
hsa-miR-4497	0	0	0	0	0	3	0	0	0	2	0	0	0
hsa-miR-96-5p	0	0	0	0	0	5	5	0	163	0	0	5	49
hsa-miR-409-3p	20	19	11	0	0	16	77	0	0	6	0	12	4
hsa-miR-101-3p	386	194	1417	429	319	364	2426	0	291645	835	0	363	62697
hsa-miR-6503-5p	2	0	2	2	0	21	8	0	0	0	0	3	0
hsa-miR-4492	0	0	5	0	0	0	5	0	0	3	0	0	0
hsa-miR-654-3p	4	4	0	0	0	12	27	0	5	4	0	9	10
hsa-miR-3117-3p	0	0	0	0	0	0	0	0	7	0	0	0	0
hsa-miR-5699-5p	0	0	0	0	0	0	0	0	0	0	0	0	2
hsa-miR-183-5p	19	0	60	18	2	22	231	0	22727	177	0	64	10517
hsa-miR-4690-3p	0	0	0	0	0	0	0	0	17	0	0	0	5
hsa-miR-9903	0	0	0	0	0	0	0	0	13	0	0	0	9
hsa-miR-340-3p	0	4	20	6	2	19	65	0	151	6	0	28	53
hsa-miR-9901	0	0	0	0	2	0	0	0	0	0	0	0	0
hsa-miR-106a-3p	0	0	0	0	0	0	0	0	14	0	0	0	0
hsa-miR-532-3p	0	0	0	0	0	0	5	0	0	0	0	2	0
hsa-miR-27a-3p	25	52	140	32	23	276	370	0	15084	99	0	391	4075
hsa-miR-4489	0	0	2	0	0	0	0	0	16	0	0	0	16
hsa-miR-10b-3p	0	0	0	0	0	0	0	0	8	0	0	0	3
hsa-miR-4488	0	2	9	0	6	2	12	0	11	2	0	0	4
hsa-miR-369-5p	0	0	0	0	0	0	3	0	141	4	0	3	64
hsa-miR-199a-3p	18	13	92	2	0	49	186	0	1127	17	0	235	542
hsa-miR-374b-5p	4	0	6	2	0	0	23	0	90	4	0	10	22
hsa-miR-142-3p	23	4	23	9	2	10	97	0	616	5	0	13	85
hsa-miR-663b	0	0	0	0	0	0	7	0	0	0	0	0	0
hsa-miR-663a	0	0	2	0	0	0	5	0	0	0	0	0	0
hsa-miR-6736-5p	0	0	0	0	0	0	2	0	0	0	0	0	0
hsa-miR-3158-3p	0	4	2	5	0	2	50	0	2882	29	0	2	590
hsa-miR-5187-5p	0	0	10	0	0	0	0	0	0	0	0	0	4
hsa-miR-410-3p	5	4	4	0	0	0	9	0	31	0	0	0	18
hsa-miR-6812-5p	0	0	2	0	0	0	0	0	0	0	0	0	0
hsa-miR-3613-5p	0	0	2	0	0	0	7	0	151	0	0	0	23
hsa-miR-10401-5p	4	0	6	5	4	0	28	0	0	9	0	0	0
hsa-miR-1303	0	0	0	0	0	0	0	0	0	0	0	0	6
hsa-miR-181a-5p	244	160	361	7	8	295	900	9	287	176	2	496	127
hsa-miR-497-3p	2	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-136-3p	0	0	0	0	0	0	2	0	89	0	0	6	32
hsa-miR-328-3p	14	5	33	4	4	0	122	0	37	6	0	38	17
hsa-miR-381-3p	36	37	41	4	9	13	142	0	435	10	0	34	104
hsa-miR-4479	0	0	0	0	0	0	0	0	6	0	0	0	0
hsa-miR-6783-5p	0	0	0	0	0	0	3	0	0	0	0	0	0
hsa-let-7f-5p	580	346	3267	958	479	1813	10015	266	130581	5285	5	9372	64105
hsa-miR-4473	0	0	2	0	0	0	19	0	0	5	0	6	0
hsa-miR-6503-3p	0	0	7	0	0	0	2	0	12	0	0	0	11
hsa-miR-4470	0	0	0	0	0	0	2	0	11	0	0	0	0
hsa-miR-486-5p	734	61	1657	165	99	1812	4943	25	18335	1259	4	901	38773
hsa-miR-509-5p	0	0	0	0	0	0	2	0	0	0	0	0	0
hsa-miR-326	0	0	0	0	0	0	4	0	5	0	0	0	0
hsa-miR-375-3p	9	14	36	15	9	24	27	0	1820	35	0	55	1175
hsa-miR-6777-5p	0	0	0	0	0	0	0	0	0	0	0	0	7
hsa-miR-369-3p	2	0	0	0	0	0	2	0	0	0	0	4	0
hsa-miR-4466	2	7	7	9	4	6	11	0	0	4	0	10	2
hsa-miR-4463	0	2	0	0	0	0	3	0	0	0	0	0	0
hsa-miR-6847-5p	0	0	0	0	0	0	5	0	2	0	0	0	0
hsa-miR-1269a	0	0	0	0	0	0	0	0	5	0	0	0	0
hsa-miR-20b-5p	2	0	0	1	2	38	9	0	710	0	0	4	246
