name	SRX2539116	SRX2539117	SRX2539114	SRX2539115	SRX2539112	SRX2539113	SRX2539110	SRX2539111	SRX2539240	SRX2539118	SRX2539119	SRX2539241	SRX2539231	SRX2539248	SRX2539105	SRX2539104	SRX2539107	SRX2539106	SRX2539101	SRX2539100	SRX2539103	SRX2539102	SRX2539170	SRX2539109	SRX2539108	SRX2539198	SRX2539199	SRX2539171	SRX2539197	SRX2539194	SRX2539195	SRX2539192	SRX2539193	SRX2539190	SRX2539191	SRX2539196	SRX2539208	SRX2539092	SRX2539206	SRX2539207	SRX2539204	SRX2539205	SRX2539202	SRX2539203	SRX2539200	SRX2539201	SRX2539230	SRX2539249	SRX2539094	SRX2539189	SRX2539188	SRX2539185	SRX2539184	SRX2539187	SRX2539186	SRX2539181	SRX2539180	SRX2539183	SRX2539182	SRX2539128	SRX2539219	SRX2539218	SRX2539215	SRX2539214	SRX2539217	SRX2539216	SRX2539211	SRX2539210	SRX2539213	SRX2539212	SRX2539209	SRX2539138	SRX2539139	SRX2539222	SRX2539223	SRX2539224	SRX2539225	SRX2539226	SRX2539227	SRX2539130	SRX2539131	SRX2539132	SRX2539133	SRX2539134	SRX2539135	SRX2539136	SRX2539137	SRX2539242	SRX2539243	SRX2539158	SRX2539159	SRX2539246	SRX2539247	SRX2539244	SRX2539245	SRX2539152	SRX2539153	SRX2539150	SRX2539151	SRX2539156	SRX2539157	SRX2539154	SRX2539155	SRX2539178	SRX2539179	SRX2539237	SRX2539236	SRX2539235	SRX2539084	SRX2539085	SRX2539086	SRX2539087	SRX2539080	SRX2539081	SRX2539129	SRX2539083	SRX2539127	SRX2539126	SRX2539125	SRX2539124	SRX2539123	SRX2539122	SRX2539121	SRX2539120	SRX2539149	SRX2539148	SRX2539082	SRX2539141	SRX2539140	SRX2539143	SRX2539142	SRX2539145	SRX2539144	SRX2539147	SRX2539146	SRX2539099	SRX2539098	SRX2539093	SRX2539088	SRX2539091	SRX2539090	SRX2539097	SRX2539096	SRX2539095	SRX2539089	SRX2539239	SRX2539238	SRX2539075	SRX2539074	SRX2539077	SRX2539076	SRX2539071	SRX2539070	SRX2539073	SRX2539072	SRX2539174	SRX2539175	SRX2539176	SRX2539177	SRX2539079	SRX2539078	SRX2539172	SRX2539173	SRX2539220	SRX2539221	SRX2539163	SRX2539162	SRX2539161	SRX2539160	SRX2539167	SRX2539166	SRX2539165	SRX2539164	SRX2539232	SRX2539234	SRX2539169	SRX2539168	SRX2539228	SRX2539229	SRX2539233
hsa-miR-6861-3p	0.511731006890458	0.8419786295720072	0.3020120647779638	0.46905346476602294	0.2282092930247259	0.0	2.6388612785810666	0.0	0.0	0.0	0.6269777228545292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.128905264883733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1876893622226894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7562758797606054	0.0	0.0	0.9671624180027611	0.0	0.0	0.0	0.0	0.551289341730205	0.0	4.716628868126987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.798628594976706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.386789828395853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4195859564620086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9083656616887471	0.0	0.0	0.0	0.6089233577397934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0579239828722107	0.0	1.4861032626282553	0.0	0.0	0.0	0.0	0.0	0.0	0.42493095403160674	0.0	2.346277747667213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8208175753459233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1718768310575485	0.0	0.0	0.0	0.0	0.0
hsa-miR-548an	0.0	0.5051871777432043	0.0	0.0	0.0	0.3803204935444399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4134670062976538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1022150112866815	0.0	0.0	0.0	0.0	0.0	0.8414784945444845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7430516313141277	0.0	0.0	0.0	0.0	0.0	0.3436588498597442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3200-3p	5.458464073498219	4.71508032560324	6.644265425115203	1.6416871266810804	7.530906669815955	3.4228844418999596	0.0	4.782749578819115	0.0	10.5024499932693	6.583266089972557	0.0	1.3568570125988697	0.0	3.3703567017015246	5.086188645465313	1.5458492710393177	4.1729434691348235	1.1587196842720604	8.211672276265292	12.809768253154575	6.962729379970192	0.6516022737009738	2.2945305275814043	1.605068163232222	0.0	2.4657385626716772	0.0	0.0	0.0	0.0	1.0154941559580692	0.0	2.080396012296924	0.0	5.568044473084815	0.7500264384319547	0.0	0.0	0.0	1.781534043334034	0.0	1.5239558235685864	0.0	0.0	0.6416289161620389	2.917763259358309	0.0	5.036985031242868	0.0	0.0	0.0	4.053558999466788	5.912378020250969	0.0	0.0	0.0	2.462885546260625	0.0	8.82062946768328	0.0	0.0	4.7398666391122415	0.0	0.0	0.0	0.0	0.0	1.5402541573385025	4.5186493696785375	0.0	3.5660370630118754	0.0	0.0	0.7131902879648425	0.0	1.1297730794281315	0.0	0.0	0.0	0.0	0.0	0.0	2.603841186518352	0.0	0.0	0.0	0.0	0.0	0.8401910426392754	0.0	0.5547159313583412	0.5405915314714821	1.4304998786459269	0.8082395169314055	0.5117025084424518	0.0	0.0	0.0	2.879023435250763	2.4842754238085147	0.0	0.0	0.0	3.102520943050539	0.0	2.8942471050293332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.502779820939544	0.0	1.4355126448925717	0.0	9.71819520538548	5.223102554710295	5.243920984598604	5.479059946062806	1.5950922202567142	1.4614160585755043	0.0	0.0	0.0	3.9515988415887993	0.0	0.0	0.0	0.0	1.599872010239181	0.0	2.1158479657444214	0.0	1.857629078285319	0.0	0.0	0.0	0.0	2.0755187888932762	6.873176997194885	0.6373964310474102	0.0	5.27912493225123	0.897570187744756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2097047352682158	0.0	0.43145617537830616	2.1545188609274235	0.0	0.0	0.0	0.0	0.8518904898182901	1.0589540922221938	0.8208175753459233	2.190183488097174	0.0	2.7415098865700287	2.2313416802512873	0.0	0.0	1.390537738325132	1.6143418126637044	2.9296920776438715	0.0	0.0	0.0	1.3320026626733226	0.0
hsa-miR-548al	1.791058524116603	0.0	0.6040241295559275	0.5276851478617758	0.4564185860494518	1.2677349784814664	0.8796204261936889	0.0	0.0	0.0	0.6269777228545292	0.0	0.0	0.0	2.5277675262761434	0.0	0.0	0.0	0.0	1.539688551799742	0.22672156200273583	0.435170586248137	0.0	0.0	2.0063352040402775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7500264384319547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.524128514411007	3.432133002018094	0.0	0.0	1.013389749866697	0.0	0.0	0.0	0.0	0.0	0.0	1.3782233543255127	0.0	2.3583144340634936	7.583786622579586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47547160840158337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.134248091816627	0.0	0.0	0.0	0.8108872972072231	0.0	0.0	0.0	0.9644615218431245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2228399602087876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7975461101283571	0.0	0.9454226417377625	0.0	0.0	1.4818495655957997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2848192893583685	0.7430516313141277	0.0	0.0	0.0	0.0	0.0	1.3746353994389768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7935879231746505
hsa-miR-6852-5p	26.652656608878022	102.88978853369927	17.969717854288845	139.13298398622157	26.01585940481875	35.369805899632915	85.61638814951905	12.753998876850973	8.805972965662995	6.849423908653891	6.896754951399822	32.67438210600855	33.92142531497174	76.97457025628285	68.24972320945588	11.126037661955372	33.69951410865713	6.954905781891372	23.75375352757724	18.476262621596906	5.214595926062924	30.399773810762714	33.557517095600154	126.19917901697723	27.286158774947772	20.200884623086626	22.415805115197063	3.858929541520581	9.56733957893013	77.35513510461121	24.29880013629418	18.278894807245244	39.87125906710861	5.646789176234507	22.299214867515506	22.27217789233926	19.25067858642017	0.0	62.54509830772715	14.65291636994511	108.67357664337608	41.94920565086495	20.827396255437346	56.158208569910265	23.705748809475242	1.1228506032835681	29.59445591634856	51.17789976673652	39.71468966941492	64.52410043794018	29.064107717886262	6.655227741893328	8.107117998933576	15.31843396155933	106.38786598030373	45.95089870767692	39.622957541599604	111.32242669098027	43.00258373857296	26.875355409347495	67.88413280921368	36.9469261336614	22.75135986773876	42.710916636504365	6.844760309656957	55.86192329110521	100.42818927974729	9.207553877200855	25.41419359608529	18.677084061337954	27.52695881518848	7.369809930224542	70.39806193018076	25.350945259593676	9.509203839531233	13.170937095179564	50.83978857426592	11.591389606696422	17.7446094411462	26.085833330879023	11.811944977007311	16.122074393113824	16.371886197022473	80.71907678206891	98.81846674758594	20.730863000806718	38.369972721900936	28.039922732169284	53.309660315381464	9.452149229691846	27.37563477253129	16.641477940750235	12.163309458108346	70.09449405365042	25.05542502487357	34.795770574086724	20.253691958705616	6.690238607359931	43.58777176197341	40.306328093510686	10.291998184349561	28.153562669126664	29.531527745438233	66.52582199780845	17.787786740156424	43.24897458076397	8.682741315088	35.69490449660982	0.0	0.0	0.0	0.0	0.0	0.0	29.9595790251153	0.0	38.758841412099436	101.35346536311421	5.144926873439372	33.609529482483644	35.134270596810644	9.795895055081987	58.220866039370065	114.35580658353321	9.769367297956878	7.326505727757513	0.0	96.32022176372698	36.60033559692332	7.31973128453151	28.565010089742547	27.5490947826606	28.797696184305256	36.43938209408516	3.438252944334685	65.9741569802229	50.899036745017746	0.0	0.0	16.85786292871653	0.0	2.0755187888932762	15.292818818758619	54.60362759306147	0.0	31.67474959350738	97.83515046417841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.17848467546041	13.268765228365277	1.9415527892023778	8.618075443709694	120.09126936471719	0.0	43.042723213768376	35.779752290033784	7.837392506328269	49.77084233444312	4.514496664402578	15.878830288704513	43.74136278949606	25.358966450772765	10.837945304077682	17.46775016625555	31.125938376301274	23.98677598610853	8.878879969650374	20.800813751271487	16.26258137867469	61.50187580721212	36.94709117896995	18.648037277426518	36.46962110455123
hsa-miR-5187-3p	0.0	0.0	0.45301809716694563	0.3517900985745172	0.0	0.5070939913925866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8425891754253811	0.0	0.0	0.0	0.0	0.0	0.0	0.12433445321375343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.742405929744642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5795600714592977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9843287480839426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49809635873298236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9599232061435086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43145617537830616	0.0	0.0	0.0	2.0693616929696335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-548ag	0.0	0.0	0.0	0.3517900985745172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18650167982063015	1.3032045474019476	0.0	0.0	4.83064632291202	0.0	0.0	0.0	1.5471027020922243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5914315625780016	0.0	0.0	0.0	0.0	0.337796583288899	0.0	0.9671624180027611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.285455125884951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1174295544473138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4921643740419713	0.0	0.0	2.603841186518352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8858922061732795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41366945907340524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.15966722662187	5.300273759139659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.556639091669957	0.3436588498597442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8629123507566123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-20a-5p	2561.704098368345	1850.2480384844857	3098.2411018688717	2843.9688763482236	1898.6823005246345	1866.507337734571	1994.2949773869136	2354.50776140616	439.0406521451979	1742.158581637127	3295.551655754119	943.4504647439846	419.11805500276193	643.3127590039454	966.6604315067685	2849.0073773047056	2155.171525373982	1365.4798351780062	1067.0842692408785	1193.0875511390445	2091.052966351233	933.3269342534745	545.7169042245656	1188.7058757433845	1902.808307511799	377.96147896238887	1616.9641019847402	700.8244817350433	434.4228750962245	223.5563404523264	518.9266483652522	298.0898470301916	214.56822148564476	672.5623108325626	324.43451716434413	544.4310151460709	990.4099119493962	3634.503078741686	571.2452312105746	563.9744700609984	748.6401946543685	640.1516992412481	1095.04692344645	913.8980111053555	169.98308254856278	309.7730938153977	199.24154828189594	851.9923167307439	993.3515672191464	407.050974039346	575.212541500978	55.05688404657207	902.085775673005	239.18256536469832	665.5689373222335	864.9184494083669	336.7951391035966	648.0672834060459	404.2242871425858	6536.683665673519	1364.935234475856	263.08307686663863	615.5506808660431	668.772643402359	500.7205426525974	422.8922161646949	791.2524003858878	549.0504409817814	845.8562414050609	1238.2103417223564	432.2159308539865	2389.0070964137553	706.0292401516277	904.00001175696	862.1678147841651	511.40057903971405	824.35775695606	349.8023796865276	762.1732245673275	747.3731495712598	891.2276539943363	746.3380499357643	380.2803159747415	676.7817217292281	813.9575594366147	715.8700594272826	145.80589634322354	591.2175223346482	953.3355211718749	764.3988090011907	529.0087941691926	1381.8898376688544	1191.553833951725	1129.1412375445184	1124.7999943962059	411.4088167877312	330.5691866117309	287.68026011647703	646.4481673936483	603.1554096850349	649.5788739110741	711.0338660769435	281.1174275767678	296.19830270452815	574.242154103732	517.5925667568849	802.2852975141311	237.4082970946393	985.5230068646774	1553.1395606833814	561.3022211530752	817.2514348334851	895.5758552749418	519.588485919152	4206.671366448247	577.2283419115879	1590.2489454066165	2212.1495483601443	4708.370300585682	4611.2047358552145	4085.5388391007723	3826.43157182663	3758.65758456603	4374.464807112158	561.7911431126171	877.1455468509689	473.1182795698925	1041.8225695897136	681.3293241888803	255.9194937999165	600.9949015491596	449.43287127379364	1020.9849878676372	1011.0272195558902	150.0488849040419	473.7667997288301	1396.565541054903	1459.2099904981674	1017.1646535282898	2582.0626719150814	1167.0091584849176	2222.794142955162	2168.2582367150794	1287.9303107569642	2221.2624174739312	987.0008391853411	967.20667481062	1627.7005031074282	1212.5734539688463	1382.5438807405626	203.72130924894745	1434.2118584011068	1433.8202347880633	2433.498363682135	1113.8515395019492	396.17830080034065	487.66807512152377	1035.3869568640903	183.67273289406285	180.1369040470758	2122.498483929654	266.9476583930827	407.7508968704816	1184.354951644708	1148.906359278179	459.1106304768198	459.3909866283823	1097.1791833031928	1130.4159098957086	642.5732767295077	764.6299685871626	358.65569901783516	668.3851395549468	650.3555363628251	1009.3277489496077	337.68771921600967	405.18882884751514	855.6477147637644	775.2255496758738	483.0730139750392
hsa-miR-3145-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.802534081616111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.046302714676339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4134670062976538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33206423915532157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.897570187744756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43145617537830616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5859384155287742	0.0	0.0	0.0	0.0	0.0
hsa-miR-548ac	0.8528850114840967	2.0207487109728173	1.8120723886677825	2.7556891055003847	3.6513486883956143	2.0283759655703464	2.345654469849837	3.1884997192127433	2.515992275903713	4.20097999730772	0.0	0.0	0.0	1.5925773156472314	1.0532364692817264	0.6357735806831641	3.4008683962864987	0.0	2.317439368544121	1.0264590345331615	3.4008234300410374	3.605699143198849	0.6516022737009738	0.0	2.407602244848333	2.6348979943156468	0.44831610230394126	0.0	6.472023832805676	3.8677567552305607	1.6567363729291487	3.554229545853242	1.4411298457991064	0.0	2.0012115906744685	0.0	1.250044064053258	0.0	0.0	1.465291636994511	1.1876893622226894	2.5578783933454234	0.0	0.0	0.0	2.2457012065671362	1.250469968296418	0.8978578906445004	5.811905805280232	0.0	2.1010198350279228	0.7562758797606054	1.6889829164444952	2.1499556437276253	1.9343248360055223	1.838035948307077	0.0	0.0	0.0	1.7916903606231664	0.0	3.9305240567724895	0.0	0.0	2.1060800952790637	0.0	0.0	0.8006568588870309	0.7701270786692512	3.3136762044309274	1.28032366582272	0.0	0.0	0.7348100075244545	0.0	5.098427262650153	0.0	0.0	1.2674721029390144	0.0	0.0	0.0	0.0	3.25480148314794	0.0	1.0722860172831061	0.0	0.0	2.6465788809054627	0.6301432819794565	3.041737196947921	5.547159313583412	2.9732534230931513	0.0	1.3470658615523425	0.0	0.0	0.0	0.0	0.959674478416921	0.0	0.9384520889708888	0.0	0.0	0.0	0.0	0.0	1.115465765519057	0.0	0.0	0.0	0.0	0.0	0.0	5.197069830887347	0.0	0.3588781612231429	3.5253379256735378	2.858292707466318	5.450193970132482	2.621960492299302	3.984770869863859	0.7975461101283571	2.435693430959174	0.0	0.6977624502626203	0.0	0.0	0.9384701435108543	0.0	1.4524581401564007	2.75490947826606	2.5597952163826894	0.0	2.9092909528985795	0.0	1.1145774469711915	0.0	0.0	0.0	0.0	1.0377593944466381	0.5154882747896163	0.42493095403160674	0.0	0.0	1.3463552816171342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2943685261349185	0.0	0.0	0.0	0.0	1.5556414039145123	1.8741590776002381	2.470892881851786	2.0520439383648084	0.0	0.0	2.0561324149275215	2.5501047774300427	4.574886948305025	0.0	0.695268869162566	0.0	1.1718768310575485	0.9566224340396875	3.6177574004242428	0.0	4.329008653688298	0.0
hsa-miR-548ab	1.684447897681091	0.16839572591440144	1.208048259111855	2.169372274542856	0.34231393953708883	1.0141879827851732	0.2932068087312296	0.3985624649015929	0.0	1.0045821732692373	0.0	0.0	0.0	0.0	0.0	0.31788679034158207	0.0	0.0	1.7380795264080906	0.0	0.6234842955075236	0.5284214261584521	0.0	0.0	0.0	0.0	0.22415805115197063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4294368504817632	0.0	1.3750484704585837	0.0	0.0	2.6863680011566036	0.0	0.7673635180036271	0.0	0.0	0.0	0.6416289161620389	0.0	0.0	0.0	0.0	2.451189807532576	0.0	0.1688982916444495	0.0	0.0	0.0	1.2006956830787758	0.7388656638781876	0.0	1.3782233543255127	0.8703093949899189	0.0	0.0	1.0951517086283171	2.1060800952790637	0.0	1.0144261543408817	1.401149503052304	0.0	0.0	0.0	0.23773580420079168	0.0	0.0	0.23773009598828085	0.0	1.6946596191421972	1.5455186142261896	0.0	0.0	0.4921643740419713	2.9312862532934227	0.5989714462325295	0.0	0.6214997908653204	0.5361430086415531	0.0	0.0	0.37808269727220895	0.9452149229691847	1.9010857480924506	0.2773579656791706	0.5405915314714821	0.9536665857639512	0.6735329307761713	0.8954793897742906	1.4466922827646869	3.584056396799963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2228399602087876	0.0	1.0766344836694286	2.203336203545961	1.7149756244797907	2.384459861932961	0.5243920984598603	0.49809635873298236	0.0	0.5480310219658141	1.2605635223170166	1.5699655130908956	0.0	0.0	0.0	0.0	0.0	0.45915157971101	1.9198464122870171	0.6625342198924575	0.9256834850131843	2.4276204949432665	0.9288145391426595	0.0	0.0	0.0	0.0	2.334958637504936	0.6873176997194884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5393202192228828	0.0	0.0	0.0	0.0	0.0	0.42594524490914504	0.5294770461110969	0.0	1.3688646800607338	0.0	0.0	0.0	2.2874434741525125	0.0	1.2167205210344905	1.0762278751091363	0.7324230194109679	0.0	0.0	0.5864617647455548	0.0	0.0
hsa-miR-548j-3p	5.927550829814472	3.0311230664592257	0.0	5.2768514786177585	0.0	1.3945084763296132	9.969031496861808	0.7971249298031858	0.0	1.0045821732692373	0.0	0.0	0.0	2.123436420862975	0.0	0.6357735806831641	0.0	0.0	0.0	0.0	0.0	0.435170586248137	3.5838125053553562	0.0	0.0	4.83064632291202	0.6724741534559119	0.0	0.0	0.0	2.208981830572198	3.0464824678742075	0.0	0.0	0.0	1.113608894616963	2.0000705024852126	0.0	0.0	0.0	1.781534043334034	0.0	0.0	1.6763644349226945	0.0	0.0	0.0	0.8978578906445004	0.0	0.0	4.902379615065152	0.0	1.351186333155596	0.0	0.9671624180027611	1.4704287586456615	0.0	3.9406168740170004	2.150129186928648	0.6891116771627563	0.0	0.0	0.0	2.7378792715707925	1.5795600714592977	0.0	0.0	0.0	1.925317696673128	0.0	0.0	7.132074126023751	2.2348591088946277	0.0	0.7131902879648425	1.6994757542167178	2.259546158856263	13.909667528035706	2.5349442058780287	3.365913978177938	1.968657496167885	1.9541908355289483	0.798628594976706	10.415364746073408	5.593498117787884	5.36143008641553	5.903072726446298	0.0	0.0	0.0	1.5208685984739605	0.8320738970375118	0.8108872972072231	3.814666343055805	1.077652689241874	2.8143637964334847	6.751230652901872	0.0	3.736094722454863	1.919348956833842	0.0	0.9384520889708888	6.814967941254976	0.0	0.41366945907340524	0.0	2.8942471050293332	1.115465765519057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.691586209173572	3.5253379256735378	1.7149756244797907	1.5896399079553074	2.621960492299302	0.8301605978883039	1.8609409236328331	0.4871386861918347	12.92077610374942	10.815317979070615	0.0	13.830595945560797	7.038526076331408	0.0	0.0	7.34642527537616	13.118950483961283	0.0	0.0	11.709698857961639	2.229154893942383	0.0	0.0	0.0	0.0	1.556639091669957	1.3746353994389768	0.8498619080632135	0.0	0.0	7.180561501958048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4194094705364315	0.0	0.43145617537830616	0.0	0.0	0.0	1.6554893543757068	0.0	0.8518904898182901	1.4119387896295919	0.0	4.927912848218642	4.100752761515255	1.3707549432850143	0.9562892915362661	1.247696440446825	2.829630761481934	0.0	0.0	1.1718768310575485	0.9566224340396875	0.0	5.864617647455548	0.0	5.9786264105821685
