name	SRX3848837	SRX3848836	SRX3848835	SRX3848834	SRX3848833	SRX3848832	SRX3848831	SRX3848830	SRX3848839	SRX3848838	SRX3848843	SRX3848840	SRX3848841	SRX3848846	SRX3848847	SRX3848844	SRX3848845	SRX3848848	SRX3848849	SRX3848792	SRX3848793	SRX3848790	SRX3848791	SRX3848796	SRX3848797	SRX3848794	SRX3848795	SRX3848798	SRX3848799	SRX3848851	SRX3848850	SRX3848853	SRX3848852	SRX3848855	SRX3848854	SRX3848857	SRX3848856	SRX3848859	SRX3848858	SRX3848781	SRX3848780	SRX3848783	SRX3848782	SRX3848785	SRX3848784	SRX3848787	SRX3848786	SRX3848789	SRX3848788	SRX3848864	SRX3848865	SRX3848866	SRX3848867	SRX3848860	SRX3848861	SRX3848862	SRX3848863	SRX3848868	SRX3848869	SRX3848883	SRX3848880	SRX3848881	SRX3848879	SRX3848878	SRX3848873	SRX3848872	SRX3848871	SRX3848870	SRX3848877	SRX3848876	SRX3848875	SRX3848874	SRX3848808	SRX3848809	SRX3848806	SRX3848807	SRX3848804	SRX3848805	SRX3848803	SRX3848800	SRX3848801	SRX3848819	SRX3848818	SRX3848815	SRX3848814	SRX3848817	SRX3848816	SRX3848811	SRX3848810	SRX3848813	SRX3848812	SRX3848820	SRX3848821	SRX3848822	SRX3848823	SRX3848824	SRX3848825	SRX3848826	SRX3848827	SRX3848828	SRX3848829
hsa-miR-570-3p	0.0	0.0	0.0	2.601047441804815	0.0	1.3729606385914523	0.6887621566520649	0.1325617620162432	0.7199569177780402	0.0	8.335799340638273	1.1269010821255458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25790245771498	0.2175611439277923	0.9172262893564603	0.0	0.39457919214250775	1.9984751634502873	0.0	1.3651278570720768	1.9533506018208093	0.0	0.0	0.0	10.99751089670038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3038955458333743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3053924208625168	0.545343741521609	1.1860679711832924	1.3528596069942842	2.227503881425513	0.0	0.0	0.24077413700529943	0.8920058436293934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4732557048845573	1.69438468208472	0.0	1.7379312622116827	0.0	0.6480520204317841	0.0	1.6086015140157448	0.937014899578031	4.906157472936409
hsa-miR-103a-1-5p	16.47874760179851	18.146403126111682	20.707077679150736	28.611521859852964	19.107865022041484	15.560220570703127	45.11392126071025	56.073625332870876	33.65798590612337	1.7331142676898974	27.091347857074386	28.73597759420142	21.66737687513091	0.0	0.0	0.0	0.0	0.0	82.71754714900187	12.804195678840044	56.17579278087562	10.743842243559834	26.373255409154684	58.58694619501536	40.16144902508083	21.44729463825433	17.92029054764408	24.006337673145712	0.0	47.02046957775619	0.0	0.0	0.0	1.2804310443067555	0.0	14.66987756829021	12.044945714935281	4.980736999653839	9.415359949210858	12.25014802262194	42.517103070766325	35.73441789013989	44.86765265435351	47.62454275859669	37.18908885943136	80.06391123572713	34.91339640145261	72.11087150886618	62.246772511356454	0.0	0.0	0.0	47.655880552368316	0.0	58.56289156146113	6.110347996539099	0.0	5.246864998163597	0.0	23.27062556095633	44.57486720404145	52.933492731009906	0.0	36.06227143889375	20.685348272313743	0.0	21.424898588813345	9.71647330884782	42.1413477205882	20.279277192482787	55.79382210224359	42.32332795010302	41.700192362659024	46.801388497180696	35.81090569325232	84.50734294680959	68.48851760408563	76.29200793882383	0.0	64.80771018338417	31.059863673683626	32.31043389146469	33.26597999112907	130.50295643163705	0.0	32.33284207286997	35.88171287044951	61.78108850743671	0.0	0.0	17.786024862426316	38.948944511999066	55.70289642353517	0.0	55.17931757522092	12.386631356509547	38.82911689087106	8.157427473671902	30.96557914480309	39.25051301565752	26.983866101150248
hsa-miR-758-3p	0.0	0.0	0.0	0.0	0.0	0.0	83.06471609223902	83.97787623729006	0.7199569177780402	0.5777047558966325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.804195678840044	0.0	0.0	0.0	2.111241304324878	0.0	0.0	0.0	40.01056278857619	0.0	0.0	0.0	0.0	0.0	141.48763039589647	48.85078527637332	158.2802579736575	373.39331716299375	130.74434624091327	295.0146117419402	530.8397476469507	660.3987903003645	476.24134405793734	801.5029058493202	793.1318082489371	96.37596768080752	681.7298401319792	701.9430223870997	1008.0264699897518	64.06989973972254	218.98391463608854	0.0	17.824041066590617	113.64094593257059	334.51161304495434	251.69583181734356	193.08699669063552	349.7726477789437	31.481189988981583	0.0	84.1322616434575	113.08808901766072	65.14891413047373	82.046233052325	10.6363441041681	87.33813714976914	0.0	0.0	0.0	78.32005733157118	87.42621722981468	106.51547855882868	87.31970819179149	21.178444152689032	153.61238769384593	75.71188944791672	91.92026776670517	12.175736462948556	7.796263584989297	0.0	45.89944730137231	41.8946998389221	33.499775016303886	24.64146666009561	573.0355380156093	0.0	66.72948257592314	17.269897576671635	323.97400070972907	12.787887313136995	0.0	64.32206251617188	115.5690431328089	142.75190946563765	0.0	6.951725048846731	14.863957627811455	41.69134664777811	0.0	87.66878251385809	50.32117053289425	0.0
hsa-miR-6800-3p	0.0	0.0	0.0	2.601047441804815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7934018950877824	0.0	0.0	0.0	0.0	0.0	0.2959343941068808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7900481200735638	0.0	0.0	0.0	0.0	1.31335544586119	0.0	0.0	0.0	0.4834571440220443	0.9013012085547906	1.6907218818861693	0.0	0.0	0.0	0.45445311793467413	0.0	0.0	0.0	0.0	0.0	0.0	0.19822352080653186	0.0	0.0	0.0	0.0	0.8168194799777125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.906157472936409
hsa-miR-6754-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.27550486266082597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30574209645215344	0.0	0.0	0.4996187908625718	0.35000898648072787	0.0	0.26044674690944125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0740288720441382	0.8254605037785454	0.0	0.0	0.0	1.31335544586119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18178124717386968	2.372135942366585	0.6764298034971421	0.0	0.0	1.1547030767640833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5068558172545539	0.0	0.0	0.9745767047904832	0.37860456390764585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-561-5p	3.1786416693824537	2.3966947525053164	8.120422619274798	2.601047441804815	5.2452962805604075	1.830614184788603	0.0	0.7953705720974592	6.479612260002361	0.8665571338449487	0.0	4.131970634460335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.92587395037606	16.050226508821606	9.209007637337	31.64790649098562	27.973947282304632	0.0	25.736753565905197	29.867150912740133	0.0	0.0	0.0	0.0	0.0	0.0	1.2804310443067555	0.0	2.316296458151086	0.0	1.2451842499134598	4.483504737719456	12.25014802262194	3.018965898515952	1.41414743553065	1.5287104822607671	3.663426366045899	2.9593439410688083	4.496569117763147	4.900125810730191	1.6863344116772716	5.599605058552987	0.0	0.0	0.0	0.0	0.0	0.0	2.4441391986156393	0.0	5.246864998163597	0.0	0.7160192480294255	2.0636512594463636	0.0	0.0	1.8233732750002458	2.62671089172238	0.0	0.0	16.194122181413036	1.9338285760881773	2.703903625664372	0.0	0.8910174305284847	0.0	0.7634810521562919	0.545343741521609	0.0	0.0	0.0	0.0	0.5773515383820417	0.0	0.0	0.0	0.0	0.0	0.0	0.4667539885586929	0.0	0.0	0.0	0.0	0.0	1.27078851156354	0.0	0.0	0.0	0.4320346802878561	0.0	0.0	1.7699170325362805	0.0
hsa-miR-153-5p	0.33459385993499513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.055620652162439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.42539263818666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06940851107985414	0.0
hsa-miR-148a-5p	269.6826511076061	293.7662996642231	198.13831191030508	524.1110595236702	524.5296280560407	2560.1139374268614	36.0911370085682	49.31297547004247	308.1415608090012	6250.765458801563	120.86909043925495	120.5784157874334	216.67376875130907	198.89612649793645	24.38826111698236	152.7930570834861	67.19752713100158	123.54830738818877	110.29006286533583	276.5706266629449	1120.840817866042	1276.9823923773974	886.1413817475974	795.9379717304789	923.713327576859	758.0643777593895	1164.8188855968651	4201.1090928005	5200.4926782537295	297.79630732578914	301.7349761126477	0.0	0.0	30.73034506336213	122.1269631909333	24.70716222027825	67.75281964651096	42.336264497057634	43.04164548210678	38.79213540496948	16.604312441837735	17.078549798331697	25.07085190907658	51.287969124642586	20.419473193374778	65.20025220756563	36.575939087236065	48.66279302268698	24.221547462578034	44.79216435738175	311.6235587410408	808.0231950187747	432.56876193688163	89.8687915643161	229.26749036827334	84.32280235223956	101.24997698864159	474.8412823338055	3383.3063209076176	97.02060810798716	118.86631254411054	86.32231122287769	87.1741226180953	29.68046497639289	122.79873418802127	80.00896100363241	78.5579614923156	136.0306263238695	77.83660018754914	154.12250666286917	107.07905251945739	108.70412652447513	35.46158090682815	56.42124975434997	28.1760933119498	61.082500515939564	59.864037609497075	53.460093154212316	4542.013626040878	86.0253792189242	32.50450849571543	20.813469684685845	96.10171997437287	113.8221274140594	3212.0402150472314	42.422523287098905	24.154518907912355	163.4938561721191	2103.6074630110356	7732.08943872636	137.41531537545814	33.12789934191901	31.34611661856732	3588.814269978325	24.113796263187098	5645.826572297051	57.46061247828486	2365.6539673648517	69.16986510267704	54.8674280086247	4604.42878835082
hsa-miR-181c-3p	14.220239047237293	13.695398585744666	16.240845238549596	28.611521859852964	32.97043376352256	15.102567024505975	59.37129790340799	118.31137259949705	20.518772156674142	1.444261889741581	12.503699010957408	12.020278209339155	7.222458958376969	0.0	48.77652223396472	0.0	0.0	0.0	0.0	17.92587395037606	25.412858638967542	6.139338424891334	0.0	26.918326630142193	33.467874187567354	14.81813084097572	17.92029054764408	0.0	0.0	31.346979718504123	0.0	0.0	0.0	28.809698496901998	36.63808895727999	21.618766942743466	45.16854643100731	18.055171623745167	20.6241217935095	38.79213540496948	91.82687941319354	55.042969413731456	46.93141180540555	82.42709323603273	21.849822764891368	104.6701366857088	52.50134797210918	102.94670075096487	22.268196860757225	34.83835005574136	311.6235587410408	35.648082133181234	139.30180469153814	24.96355321231003	102.17355549020877	31.773809582003313	36.818173450415124	31.481189988981583	0.0	15.036404208617936	8.254605037785455	0.0	0.0	4.355836156945031	21.01368713377904	16.00179220072648	21.424898588813345	45.3435421079565	12.24758098189179	21.18057840103758	1.1271479212574462	13.36526145792727	19.208356324531913	134.29631707429175	35.35645257531765	95.47847168025505	37.541854094091384	33.969434191739076	0.0	101.90254652443035	55.37805151121887	37.06779839082146	119.5111133014637	172.69564159374528	15.186951371381708	39.67079204685465	24.971338387890068	198.9049678776011	12.787887313136995	50.70222582771383	82.83901990719107	50.733011563624544	83.44844559267246	0.0	23.896554855410635	19.818610170415276	119.13356308937631	5.438284982447935	61.12685753259831	150.99821585422268	4.906157472936409
hsa-miR-519e-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1606032773025973	0.0	0.0	0.0	0.0	7.331673931133587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6843-3p	0.0	1.7119248232180833	0.0	0.0	0.0	0.0	0.0	0.331404405040608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.42539263818666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30574209645215344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7160192480294255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22904431564688757	0.18178124717386968	0.0	0.0	0.0	0.0	0.5773515383820417	0.24077413700529943	0.19822352080653186	0.0	0.0	0.0	0.0	0.0	3.767139543136385	0.0	0.0	1.4618650571857248	0.0	0.0	0.0	0.0	0.0	0.32402601021589206	0.0	0.0	0.3470425553992707	0.0
hsa-miR-2277-3p	5.520798688927419	8.559624116090417	7.308380357347318	6.502618604512037	5.2452962805604075	4.118881915774357	5.647849684546932	7.953705720974592	10.799353766670603	0.5777047558966325	0.0	7.137040186795124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.121678271536017	2.6750377514702675	0.0	0.0	4.750292934730975	0.0	2.339704869627745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2804310443067555	0.0	7.720988193836952	9.03370928620146	1.2451842499134598	2.6901028426316738	0.0	8.553736712461864	11.748301772100785	10.089489182921064	5.495139549068848	7.891583842850156	5.745616094919576	12.250314526825475	11.081626133879213	3.1253609629132946	0.0	0.0	17.824041066590617	0.0	0.0	9.968151755142319	6.110347996539099	0.0	26.234324990817985	0.0	13.604365712559085	15.27101931990309	9.772337119571059	0.0	0.70908960694454	7.8801326751671406	0.0	14.283265725875562	12.955297745130428	4.028809533517036	3.154554229941767	17.470792779490417	12.919752742663027	5.089393556072558	6.794981364190998	3.817406190651263	6.523373841508109	6.764298034971421	4.455007762851026	0.0	7.21689422977552	4.935869808608638	3.6671351349208394	12.320733330047805	23.549405671874357	0.0	3.6689749869923376	3.8507204056092164	12.808274446663708	0.0	0.0	12.18220880988104	5.679068458614688	10.16630809250832	0.0	2.3896554855410637	0.0	7.830628580217391	0.0	8.847308327086596	9.12721920700082	0.0
hsa-miR-6797-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.27550486266082597	0.1325617620162432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.652683431783377	0.0	0.0	0.6905135862493886	0.0	0.35000898648072787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7900481200735638	0.8254605037785454	0.0	0.0	0.0	0.0	21.335722934301973	0.0	0.0	0.0	0.0	0.0	1.7820348610569694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36116120550794917	0.7928940832261274	0.0	0.0	0.0	2.751731240244253	0.35006549141901966	0.0	0.0	0.0	0.0	0.4732557048845573	0.0	0.0	0.0	0.0	0.16201300510794603	0.0	0.0	0.20822553323956242	0.0
hsa-miR-3136-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.754741474628988	0.4351222878555846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48154827401059885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4755-5p	0.6691877198699903	1.02715489393085	0.0	0.0	1.4986560801601163	0.0	1.7907816072953686	0.7953705720974592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2642244238869638	4.677564594447535	0.9172262893564603	0.0	6.017332680173244	2.747903349744145	4.200107837768734	1.0439213024668823	1.692903854911368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7160192480294255	2.0636512594463636	0.0	0.0	1.0129851527779143	3.283388614652975	0.0	0.0	0.0	0.4834571440220443	2.703903625664372	0.0	0.0	1.1492178997583196	0.3053924208625168	1.090687483043218	2.965169927958231	2.029289410491426	1.1137519407127565	0.0	3.175433461101229	2.046580164545045	2.1804587288718507	4.928293332019122	0.0	0.0	0.9172437467480844	1.9837044513744446	4.520567451763662	0.0	0.0	0.0	1.230464832699849	1.27078851156354	0.0	1.9551726699881429	0.0	0.4860390153238381	0.0	7.238706813070852	0.8676063884981767	0.0
hsa-miR-6834-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.63808895727999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6077910916667486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6764298034971421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-518f-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0700151005881071	0.0	0.0	0.2111241304324878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0416913371036567	0.10063219661719841	1.0225373764606238	1.1923941761633985	4.3961116392550785	3.796415512971129	1.8985514052777728	2.1350548175324398	1.7452222800215569	0.833429590110212	0.0	0.0	5.941347022196873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04667539885586929	0.0	0.0	0.0	0.0	0.03786045639076459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4659a-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.331404405040608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5439028598194807	0.0	0.0	0.19728959607125388	0.9992375817251437	0.0	0.0	0.7813402407283236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6362343651085438	0.0	0.0	1.1137519407127565	0.0	0.0	0.0	0.19822352080653186	3.696219999014341	0.0	0.0	0.0	0.23337699427934644	0.0	0.0	0.0	0.0	0.6625579868383802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2776340443194166	0.0
hsa-miR-340-3p	63.90742724758407	107.85126386273924	62.52725416841594	75.43037581233963	110.15122189176856	529.9628064963006	77.27911397636169	82.12201156906266	129.2322667411582	3138.669938786404	8.335799340638273	33.61921561674545	43.33475375026182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.70015100588107	6.139338424891334	0.0	11.084016847705609	0.0	5.459311362464739	11.946860365096052	296.0781646354638	307.9239085808129	0.0	0.0	0.0	0.0	1.2804310443067555	0.0	3.088395277534781	4.51685464310073	1.8677763748701897	0.0	40.833826742073136	238.7498864743032	150.11718931017668	265.07839762401704	69.60510095487209	21.504565971766674	112.41422794407866	113.40291161975583	260.3379125075102	8.724966021466281	0.0	0.0	101.00289937734684	117.30678289813739	0.0	17.44426557149906	3.6662087979234594	0.0	81.32640747153576	243.11183144246354	5.370144360220691	1.238190755667818	0.0	0.0	1.1142836680557058	3.283388614652975	48.005376602179446	21.424898588813345	45.3435421079565	3.3842000081543104	8.111710876993115	1.6907218818861693	3.1185610068496965	4.761045584713038	94.06086562565517	15.269624762605051	4.151237899141524	3.3821490174857103	15.035651199622215	313.8789904174591	24.248764612045747	73.43611178661632	18.831234476620526	6.160366665023902	7.849801890624786	121.49561097105367	13.300034327847223	26.955042839264514	4.520567451763662	134.27281678793847	430.9689195355676	15.593227276647731	30.004411689680932	69.46977196547351	71.06562910848167	10.210346165493636	381.508245780494	92.67143892174512	203.93568684179758	42.62794012141724	117.19627095833371	321.3533144773348
hsa-miR-6788-5p	0.0	0.6847699292872332	0.0	0.0	1.4986560801601163	0.0	0.0	0.0	0.0	0.8665571338449487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2451842499134598	0.0	0.0	0.0	0.5439028598194807	0.0	0.0	0.0	0.0	0.0	0.3212065546051946	0.26044674690944125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.31335544586119	0.0	14.283265725875562	0.0	0.3223047626813629	0.0	0.0	0.0	0.0	0.0	0.2726718707608045	0.0	0.0	0.0	0.0	0.0	0.24077413700529943	0.19822352080653186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4344828155529207	0.0	0.0	0.0	0.0	0.20822553323956242	0.0
hsa-miR-190b-3p	0.0	0.0	0.0	6.502618604512037	0.0	0.0	0.0	0.0	1.07993537666706	0.0	0.0	0.5634505410627729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06940851107985414	0.0
hsa-miR-3127-5p	11.041597377854838	9.24439404537765	7.308380357347318	9.103666046316853	11.239920601200872	3.2035748233800554	2.4795437639474334	1.0604940961299456	2.51984921222314	0.5777047558966325	0.0	3.7563369404184863	7.222458958376969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.111241304324878	0.0	1.5598032464184968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.164094920914177	0.0	3.860494096918476	7.528091071834551	8.716289749394218	2.6901028426316738	0.0	0.0	1.5229280074945462	0.0	0.0	0.9864479803562695	0.7494281862938578	0.0	0.48180983190779186	0.6511168672736031	0.0	0.0	0.0	0.0	0.0	24.9203793878558	6.110347996539099	0.0	0.0	0.0	4.296115488176553	4.952763022671272	0.0	0.0	0.70908960694454	1.31335544586119	0.0	0.0	0.0	1.12806666938477	2.253253021386976	4.508591685029785	3.1185610068496965	1.3133918854380795	1.0688734730188088	1.9995937189125663	0.0	0.6764298034971421	2.7843798517818916	0.0	1.443378845955104	2.287354301550345	2.973352812097978	6.160366665023902	0.0	0.0	1.8344874934961688	2.5671469370728106	0.0	0.0	0.0	11.207632105090557	2.082325101492052	0.0	0.0	0.8689656311058414	0.0	0.4860390153238381	5.438284982447935	0.0	0.971719155117958	9.812314945872817
hsa-miR-6886-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30574209645215344	0.0	0.19728959607125388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.238190755667818	3.2574457065236864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24077413700529943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9745767047904832	0.0	0.0	0.0	0.651724223329381	0.0	0.0	0.0	0.0	0.0	0.0
