name	SRX387062	SRX387063	SRX387064
hsa-miR-214-5p	0.0	2.487108487672232	0.0
hsa-miR-4765	0.3185059776405619	0.0	0.0
hsa-miR-4645-3p	16.243804859668657	2.0725904063935268	0.0
hsa-miR-98-5p	2332.164469479722	1603.086501633201	102.21335724152433
hsa-miR-651-5p	3.8220717316867425	0.0	0.0
hsa-miR-6131	0.0	1.243554243836116	20.442671448304868
hsa-miR-6505-5p	0.3185059776405619	0.8290361625574107	0.0
hsa-miR-6866-5p	1.4332768993825284	0.0	0.0
hsa-miR-656-3p	9.873685306857418	0.0	0.0
hsa-miR-376a-3p	87.21755354390719	65.49385684203544	0.0
hsa-miR-3667-5p	0.9555179329216856	0.8290361625574107	0.0
hsa-miR-148a-5p	176.45231161287128	372.2372369882774	29.203816354721237
hsa-miR-185-5p	192.69611647253993	152.95717199184227	37.96496126113761
hsa-miR-377-5p	53.66825723243468	201.4557875014508	5.840763270944247
hsa-miR-30b-3p	12.740239105622475	3.316144650229643	0.0
hsa-miR-1468-5p	42.04278904855417	24.87108487672232	8.761144906416371
hsa-miR-610	1.2740239105622475	0.8290361625574107	0.0
hsa-miR-150-3p	1.1147709217419666	4.1451808127870535	78.85030415774735
hsa-miR-342-3p	134.88728153077795	98.24078526305317	116.81526541888495
hsa-miR-6129	2.7073008099447757	6.632289300459286	0.0
hsa-miR-7-5p	3.0258067875853376	0.0	0.0
hsa-miR-548a-3p	3.1850597764056183	1.6580723251148215	0.0
hsa-miR-144-3p	745.9409996341959	86.63427898724942	324.16236153740573
hsa-miR-331-5p	16.880816814949778	24.456566795443617	17.522289812832742
hsa-miR-26b-5p	11798.363845409727	1352.9870172936942	242.39167574418627
hsa-miR-889-3p	237.9239652974997	9.533915869410222	0.0
hsa-miR-5189-5p	27.39151407708832	46.426025103215	0.0
hsa-miR-15a-3p	0.3185059776405619	0.0	0.0
hsa-miR-3120-3p	31.532091786415627	26.943675283115848	0.0
hsa-miR-494-5p	1.5925298882028094	0.0	0.0
hsa-miR-181c-5p	908.3790482308825	345.70807978644024	93.45221233510796
hsa-miR-3661	3.9813247205070232	6.21777121918058	0.0
hsa-miR-1224-5p	0.3185059776405619	0.0	0.0
