name	SRX2035111	SRX2035110	SRX2035113	SRX2035112	SRX2035098	SRX2035099	SRX2035094	SRX2035095	SRX2035096	SRX2035097	SRX2035090	SRX2035091	SRX2035092	SRX2035093	SRX2035102	SRX2035103	SRX2035100	SRX2035101	SRX2035106	SRX2035107	SRX2035104	SRX2035105	SRX2035108	SRX2035109	SRX2035083	SRX2035082	SRX2035087	SRX2035086	SRX2035085	SRX2035084	SRX2035089	SRX2035088
hsa-miR-185-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.35378635664608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.715658549220063	0.0	0.0	0.0	35.25464873464141	122.80037968549827	102.75584812207713	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-377-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.659464590344571	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-19b-3p	63.64308955378238	109.5530236634531	0.0	30.039050765995796	1010.9519797809604	1310.1509403062478	615.0061500615006	3194.498138238346	882.9896319927082	1728.9073305670815	421.1412929037692	1284.045128392689	0.0	1603.1350195938724	617.8560395427866	0.0	1822.5776455272457	1014.1987829614606	2203.109774181248	1939.9411145939605	0.0	0.0	0.0	1234.8570266606985	933.4488320688213	1245.018531897725	2219.7558268590456	1463.6526264433242	0.0	652.2816813212618	0.0	1140.901312036509
hsa-miR-130a-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6295472988328823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4797-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6295472988328823	1.659464590344571	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1260b	0.0	82.16476774758982	0.0	22.529288074496847	126.36899747262005	0.0	615.0061500615006	0.0	0.0	0.0	315.8559696778269	70.15347846958215	0.0	0.0	0.0	0.0	0.0	0.0	63.551243485997546	253.7252683937605	78.98270278808941	0.0	68.30601092896175	72.08316571636502	61.815055990335274	49.78481013666528	277.4694783573807	0.0	0.0	43.48544542141745	400.427122263748	0.0
hsa-miR-1260a	0.0	82.16476774758982	0.0	22.529288074496847	126.36899747262005	0.0	615.0061500615006	0.0	0.0	0.0	315.8559696778269	68.57699580734436	0.0	0.0	0.0	0.0	0.0	0.0	63.551243485997546	190.29395129532037	78.98270278808941	0.0	68.30601092896175	62.0104089350389	46.879874677234135	41.022683552612186	277.4694783573807	0.0	0.0	26.09126725285047	400.427122263748	0.0
hsa-miR-3074-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.458895973426808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.406831091830176	6.637858361378284	4.779341773119866	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-18a-5p	0.0	0.0	0.0	0.0	0.0	27.29481125638016	0.0	0.0	0.0	0.0	0.0	323.5730664243087	0.0	0.0	0.0	35.580857498665715	0.0	0.0	84.73499131466339	0.0	0.0	0.0	0.0	69.40758969632526	243.11156248547968	259.67756967284606	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-331-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.43548126468592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.857829274610031	0.0	0.0	0.0	15.109135171989173	43.975811644131134	43.0140759580788	0.0	0.0	0.0	17.39417816856698	0.0	0.0
hsa-miR-499a-5p	47.73231716533679	0.0	0.0	30.039050765995796	84.24599831508003	0.0	0.0	0.0	0.0	0.0	0.0	8.670654642307907	0.0	0.0	0.0	0.0	0.0	0.0	635.5124348599754	31.715658549220063	0.0	0.0	0.0	3.7772837929972933	8.297322951722856	13.541468357172954	0.0	0.0	0.0	17.39417816856698	0.0	0.0
hsa-miR-26b-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.035378635664609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.571886183073353	0.0	0.0	0.0	3.1477364941644113	14.93518131310114	12.74491139498631	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5189-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1529653244756024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.489196885516857	2.389670886559933	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-944	23.866158582668394	0.0	0.0	0.0	0.0	0.0	0.0	61.0413656988219	569.6707303178763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.30601092896175	21.089834510901554	0.0	0.0	0.0	365.91315661083104	0.0	0.0	0.0	0.0
hsa-miR-3648	0.0	219.1060473269062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
